instrument,level_id,year,activation_window,horizon,touches,continuation_first_rate,reversal_first_rate,cont_minus_rev_diff,median_signed_close,same_bar_reversal_rate,same_bar_blast_through_rate,mean_annual_effect,sd_annual_effect,n_years_within_1sd,n_years_with_pooled_sign,max_annual_effect,min_annual_effect,is_2020_largest_abs,one_year_gt_35pct_touches
NQ,UPPER_k1,2020,2,30,84,0.4634146341463415,0.32926829268292684,0.13414634146341464,8.428791419560184,0.47619047619047616,0.5238095238095238,0.12988083660740912,0.045173172751444744,4,5,0.17045454545454544,0.05263157894736842,False,False
NQ,UPPER_k1,2021,2,30,89,0.5340909090909091,0.36363636363636365,0.17045454545454544,16.147822873370387,0.42696629213483145,0.5730337078651685,0.12988083660740912,0.045173172751444744,4,5,0.17045454545454544,0.05263157894736842,False,False
NQ,UPPER_k1,2022,2,30,90,0.5111111111111111,0.36666666666666664,0.14444444444444443,8.04917438731627,0.4444444444444444,0.5555555555555556,0.12988083660740912,0.045173172751444744,4,5,0.17045454545454544,0.05263157894736842,False,False
NQ,UPPER_k2,2018,2,30,58,0.44642857142857145,0.39285714285714285,0.05357142857142857,11.51487751192144,0.5172413793103449,0.4827586206896552,0.1471895213569589,0.12200705691371881,4,5,0.3404255319148936,0.05357142857142857,False,False
NQ,UPPER_k2,2019,2,30,37,0.4594594594594595,0.3783783783783784,0.08108108108108109,0.5632406980948872,0.5135135135135135,0.4864864864864865,0.1471895213569589,0.12200705691371881,4,5,0.3404255319148936,0.05357142857142857,False,False
NQ,UPPER_k2,2020,2,30,47,0.4782608695652174,0.2826086956521739,0.1956521739130435,20.98584037472483,0.2765957446808511,0.723404255319149,0.1471895213569589,0.12200705691371881,4,5,0.3404255319148936,0.05357142857142857,False,False
NQ,UPPER_k2,2021,2,30,48,0.6170212765957447,0.2765957446808511,0.3404255319148936,18.105313276877496,0.4375,0.5625,0.1471895213569589,0.12200705691371881,4,5,0.3404255319148936,0.05357142857142857,False,False
NQ,UPPER_k2,2022,2,30,46,0.41304347826086957,0.34782608695652173,0.06521739130434782,8.688881931426295,0.43478260869565216,0.5652173913043478,0.1471895213569589,0.12200705691371881,4,5,0.3404255319148936,0.05357142857142857,False,False
NQ,UPPER_k3,2018,2,30,26,0.6153846153846154,0.3076923076923077,0.3076923076923077,10.817631007381351,0.5,0.5,0.07930490562069509,0.34371501418952394,4,3,0.35714285714285715,-0.45454545454545453,False,False
NQ,UPPER_k3,2019,2,30,19,0.42105263157894735,0.15789473684210525,0.2631578947368421,7.91100322856073,0.631578947368421,0.3684210526315789,0.07930490562069509,0.34371501418952394,4,3,0.35714285714285715,-0.45454545454545453,False,False
NQ,UPPER_k3,2020,2,30,27,0.2692307692307692,0.34615384615384615,-0.07692307692307693,17.884002012777728,0.48148148148148145,0.5185185185185185,0.07930490562069509,0.34371501418952394,4,3,0.35714285714285715,-0.45454545454545453,False,False
NQ,UPPER_k3,2021,2,30,29,0.5714285714285714,0.21428571428571427,0.35714285714285715,25.418293539791193,0.3793103448275862,0.6206896551724138,0.07930490562069509,0.34371501418952394,4,3,0.35714285714285715,-0.45454545454545453,False,False
NQ,UPPER_k3,2022,2,30,22,0.13636363636363635,0.5909090909090909,-0.45454545454545453,25.298235626531095,0.8181818181818182,0.18181818181818182,0.07930490562069509,0.34371501418952394,4,3,0.35714285714285715,-0.45454545454545453,False,False
ES,LOWER_k0,2018,3,30,151,0.3310810810810811,0.4864864864864865,-0.1554054054054054,-0.41249999999990905,0.46357615894039733,0.5364238410596026,-0.008677438681768622,0.09562034247491859,3,3,0.1032258064516129,-0.1554054054054054,False,False
ES,LOWER_k0,2019,3,30,155,0.46308724832214765,0.4228187919463087,0.040268456375838924,0.724999999999909,0.5974025974025974,0.4025974025974026,-0.008677438681768622,0.09562034247491859,3,3,0.1032258064516129,-0.1554054054054054,False,False
ES,LOWER_k0,2020,3,30,156,0.41935483870967744,0.43870967741935485,-0.01935483870967742,-0.27500000000009095,0.6129032258064516,0.3870967741935484,-0.008677438681768622,0.09562034247491859,3,3,0.1032258064516129,-0.1554054054054054,False,False
ES,LOWER_k0,2021,3,30,157,0.4838709677419355,0.38064516129032255,0.1032258064516129,0.25,0.5032258064516129,0.4967741935483871,-0.008677438681768622,0.09562034247491859,3,3,0.1032258064516129,-0.1554054054054054,False,False
ES,LOWER_k0,2022,3,30,167,0.3878787878787879,0.4,-0.012121212121212121,1.75,0.5868263473053892,0.41317365269461076,-0.008677438681768622,0.09562034247491859,3,3,0.1032258064516129,-0.1554054054054054,False,False
ES,LOWER_k1,2018,3,30,94,0.31521739130434784,0.43478260869565216,-0.11956521739130435,-0.15488403084464153,0.5425531914893617,0.4574468085106383,-0.05548455689654088,0.10183487738315039,3,3,0.05172413793103448,-0.19047619047619047,True,False
ES,LOWER_k1,2019,3,30,102,0.3877551020408163,0.4387755102040816,-0.05102040816326531,1.3716299540733417,0.5784313725490197,0.4215686274509804,-0.05548455689654088,0.10183487738315039,3,3,0.05172413793103448,-0.19047619047619047,True,False
ES,LOWER_k1,2020,3,30,106,0.34285714285714286,0.5333333333333333,-0.19047619047619047,-0.8745369798671163,0.5943396226415094,0.4056603773584906,-0.05548455689654088,0.10183487738315039,3,3,0.05172413793103448,-0.19047619047619047,True,False
ES,LOWER_k1,2021,3,30,94,0.43617021276595747,0.40425531914893614,0.031914893617021274,-0.35900231104187696,0.574468085106383,0.425531914893617,-0.05548455689654088,0.10183487738315039,3,3,0.05172413793103448,-0.19047619047619047,True,False
ES,LOWER_k1,2022,3,30,117,0.4224137931034483,0.3706896551724138,0.05172413793103448,4.024329740541816,0.452991452991453,0.5470085470085471,-0.05548455689654088,0.10183487738315039,3,3,0.05172413793103448,-0.19047619047619047,True,False
ES,LOWER_k2,2018,3,30,60,0.3333333333333333,0.43333333333333335,-0.1,-1.0345717205436813,0.45,0.55,-0.022563418306999133,0.12477767764670723,4,4,0.19402985074626866,-0.1016949152542373,False,False
ES,LOWER_k2,2019,3,30,69,0.5074626865671642,0.31343283582089554,0.19402985074626866,2.6501207792894093,0.5507246376811594,0.4492753623188406,-0.022563418306999133,0.12477767764670723,4,4,0.19402985074626866,-0.1016949152542373,False,False
ES,LOWER_k2,2020,3,30,64,0.359375,0.4375,-0.078125,-1.8277559306645799,0.578125,0.421875,-0.022563418306999133,0.12477767764670723,4,4,0.19402985074626866,-0.1016949152542373,False,False
ES,LOWER_k2,2021,3,30,59,0.3220338983050847,0.423728813559322,-0.1016949152542373,-0.5138409955989118,0.576271186440678,0.423728813559322,-0.022563418306999133,0.12477767764670723,4,4,0.19402985074626866,-0.1016949152542373,False,False
ES,LOWER_k2,2022,3,30,74,0.36486486486486486,0.3918918918918919,-0.02702702702702703,1.8304965841541616,0.5,0.5,-0.022563418306999133,0.12477767764670723,4,4,0.19402985074626866,-0.1016949152542373,False,False
ES,LOWER_k3,2018,3,30,38,0.2894736842105263,0.5,-0.21052631578947367,-0.9169741188757143,0.4473684210526316,0.5526315789473685,-0.046598679651311224,0.11114064304778393,4,2,0.06,-0.21052631578947367,False,False
ES,LOWER_k3,2019,3,30,41,0.4146341463414634,0.4146341463414634,0.0,1.5751811689342503,0.4634146341463415,0.5365853658536586,-0.046598679651311224,0.11114064304778393,4,2,0.06,-0.21052631578947367,False,False
ES,LOWER_k3,2020,3,30,39,0.38461538461538464,0.358974358974359,0.02564102564102564,-2.0243533761859,0.631578947368421,0.3684210526315789,-0.046598679651311224,0.11114064304778393,4,2,0.06,-0.21052631578947367,False,False
ES,LOWER_k3,2021,3,30,37,0.2972972972972973,0.40540540540540543,-0.10810810810810811,-0.14791576165680453,0.7027027027027027,0.2972972972972973,-0.046598679651311224,0.11114064304778393,4,2,0.06,-0.21052631578947367,False,False
ES,LOWER_k3,2022,3,30,50,0.46,0.4,0.06,-1.8795101864473054,0.46,0.54,-0.046598679651311224,0.11114064304778393,4,2,0.06,-0.21052631578947367,False,False
ES,UPPER_k0,2018,3,30,160,0.4050632911392405,0.3987341772151899,0.006329113924050633,-0.0749999999998181,0.45569620253164556,0.5443037974683544,0.010076461185617789,0.11252399687193226,3,3,0.12658227848101267,-0.12751677852348994,False,False
ES,UPPER_k0,2019,3,30,149,0.3691275167785235,0.4966442953020134,-0.12751677852348994,1.175000000000182,0.564625850340136,0.43537414965986393,0.010076461185617789,0.11252399687193226,3,3,0.12658227848101267,-0.12751677852348994,False,False
ES,UPPER_k0,2020,3,30,158,0.3790849673202614,0.45098039215686275,-0.0718954248366013,0.375,0.5506329113924051,0.44936708860759494,0.010076461185617789,0.11252399687193226,3,3,0.12658227848101267,-0.12751677852348994,False,False
ES,UPPER_k0,2021,3,30,155,0.5064935064935064,0.38961038961038963,0.11688311688311688,2.2749999999998636,0.4258064516129032,0.5741935483870968,0.010076461185617789,0.11252399687193226,3,3,0.12658227848101267,-0.12751677852348994,False,False
ES,UPPER_k0,2022,3,30,159,0.5189873417721519,0.3924050632911392,0.12658227848101267,1.2250000000001364,0.5095541401273885,0.49044585987261147,0.010076461185617789,0.11252399687193226,3,3,0.12658227848101267,-0.12751677852348994,False,False
ES,UPPER_k1,2018,3,30,109,0.39814814814814814,0.39814814814814814,0.0,0.6959261147167126,0.5412844036697247,0.45871559633027525,0.09308367286084232,0.1052008374770279,4,4,0.2524271844660194,0.0,False,False
ES,UPPER_k1,2019,3,30,89,0.4606741573033708,0.42696629213483145,0.033707865168539325,1.9422619941101402,0.43820224719101125,0.5617977528089888,0.09308367286084232,0.1052008374770279,4,4,0.2524271844660194,0.0,False,False
ES,UPPER_k1,2020,3,30,96,0.43617021276595747,0.40425531914893614,0.031914893617021274,2.5785829930402997,0.53125,0.46875,0.09308367286084232,0.1052008374770279,4,4,0.2524271844660194,0.0,False,False
ES,UPPER_k1,2021,3,30,96,0.49473684210526314,0.3473684210526316,0.14736842105263157,2.0917011025167085,0.375,0.625,0.09308367286084232,0.1052008374770279,4,4,0.2524271844660194,0.0,False,False
ES,UPPER_k1,2022,3,30,103,0.5436893203883495,0.2912621359223301,0.2524271844660194,0.04830748193489853,0.46601941747572817,0.5339805825242718,0.09308367286084232,0.1052008374770279,4,4,0.2524271844660194,0.0,False,False
ES,UPPER_k2,2018,3,30,71,0.34285714285714286,0.38571428571428573,-0.04285714285714286,1.6075489733577797,0.49295774647887325,0.5070422535211268,0.1017716705556996,0.1178772042973447,3,3,0.22807017543859648,-0.04285714285714286,False,False
ES,UPPER_k2,2019,3,30,57,0.543859649122807,0.3157894736842105,0.22807017543859648,0.7991672214830032,0.5263157894736842,0.47368421052631576,0.1017716705556996,0.1178772042973447,3,3,0.22807017543859648,-0.04285714285714286,False,False
ES,UPPER_k2,2020,3,30,60,0.5,0.3620689655172414,0.13793103448275862,2.0817594307577565,0.4666666666666667,0.5333333333333333,0.1017716705556996,0.1178772042973447,3,3,0.22807017543859648,-0.04285714285714286,False,False
ES,UPPER_k2,2021,3,30,62,0.4262295081967213,0.4262295081967213,0.0,2.231848512248689,0.532258064516129,0.46774193548387094,0.1017716705556996,0.1178772042973447,3,3,0.22807017543859648,-0.04285714285714286,False,False
ES,UPPER_k2,2022,3,30,70,0.5142857142857142,0.32857142857142857,0.18571428571428572,0.6122316221917572,0.42857142857142855,0.5714285714285714,0.1017716705556996,0.1178772042973447,3,3,0.22807017543859648,-0.04285714285714286,False,False
ES,UPPER_k3,2018,3,30,49,0.375,0.3958333333333333,-0.020833333333333332,0.4510260435690725,0.5102040816326531,0.4897959183673469,0.04179959557866535,0.0907295984065693,3,3,0.18181818181818182,-0.05405405405405406,False,False
ES,UPPER_k3,2019,3,30,43,0.46511627906976744,0.4186046511627907,0.046511627906976744,0.8935067459756283,0.5348837209302325,0.46511627906976744,0.04179959557866535,0.0907295984065693,3,3,0.18181818181818182,-0.05405405405405406,False,False
ES,UPPER_k3,2020,3,30,37,0.3333333333333333,0.2777777777777778,0.05555555555555555,1.0267381352055054,0.43243243243243246,0.5675675675675675,0.04179959557866535,0.0907295984065693,3,3,0.18181818181818182,-0.05405405405405406,False,False
ES,UPPER_k3,2021,3,30,34,0.48484848484848486,0.30303030303030304,0.18181818181818182,-1.3135943621182378,0.5,0.5,0.04179959557866535,0.0907295984065693,3,3,0.18181818181818182,-0.05405405405405406,False,False
ES,UPPER_k3,2022,3,30,37,0.3783783783783784,0.43243243243243246,-0.05405405405405406,-0.06248052954833838,0.5135135135135135,0.4864864864864865,0.04179959557866535,0.0907295984065693,3,3,0.18181818181818182,-0.05405405405405406,False,False
NQ,LOWER_k0,2018,3,30,161,0.310126582278481,0.5443037974683544,-0.23417721518987342,-1.6875,0.5714285714285714,0.42857142857142855,-0.05013366406789156,0.11597256426543151,3,3,0.06711409395973154,-0.23417721518987342,False,False
NQ,LOWER_k0,2019,3,30,160,0.3974358974358974,0.4807692307692308,-0.08333333333333333,1.199999999999818,0.5189873417721519,0.4810126582278481,-0.05013366406789156,0.11597256426543151,3,3,0.06711409395973154,-0.23417721518987342,False,False
NQ,LOWER_k0,2020,3,30,150,0.4429530201342282,0.37583892617449666,0.06711409395973154,-10.975000000000364,0.52,0.48,-0.05013366406789156,0.11597256426543151,3,3,0.06711409395973154,-0.23417721518987342,False,False
NQ,LOWER_k0,2021,3,30,159,0.4267515923566879,0.43312101910828027,-0.006369426751592357,-3.0499999999992724,0.5471698113207547,0.4528301886792453,-0.05013366406789156,0.11597256426543151,3,3,0.06711409395973154,-0.23417721518987342,False,False
NQ,LOWER_k0,2022,3,30,166,0.4024390243902439,0.39634146341463417,0.006097560975609756,12.1875,0.5963855421686747,0.4036144578313253,-0.05013366406789156,0.11597256426543151,3,3,0.06711409395973154,-0.23417721518987342,False,False
NQ,LOWER_k1,2018,3,30,96,0.35106382978723405,0.3723404255319149,-0.02127659574468085,3.782805528087465,0.53125,0.46875,-0.028165854236757704,0.10152651054197956,3,3,0.08403361344537816,-0.19387755102040816,False,False
NQ,LOWER_k1,2019,3,30,100,0.336734693877551,0.5306122448979592,-0.19387755102040816,2.5974930935931297,0.59,0.41,-0.028165854236757704,0.10152651054197956,3,3,0.08403361344537816,-0.19387755102040816,False,False
NQ,LOWER_k1,2020,3,30,107,0.4056603773584906,0.4056603773584906,0.0,-7.770692045108262,0.5233644859813084,0.4766355140186916,-0.028165854236757704,0.10152651054197956,3,3,0.08403361344537816,-0.19387755102040816,False,False
NQ,LOWER_k1,2021,3,30,103,0.39805825242718446,0.4077669902912621,-0.009708737864077669,-0.5876524375125882,0.5436893203883495,0.4563106796116505,-0.028165854236757704,0.10152651054197956,3,3,0.08403361344537816,-0.19387755102040816,False,False
NQ,LOWER_k1,2022,3,30,120,0.453781512605042,0.3697478991596639,0.08403361344537816,0.653908239053635,0.49166666666666664,0.5083333333333333,-0.028165854236757704,0.10152651054197956,3,3,0.08403361344537816,-0.19387755102040816,False,False
NQ,LOWER_k2,2018,3,30,64,0.3064516129032258,0.5161290322580645,-0.20967741935483872,2.7224665381013438,0.5,0.5,-0.08520780667984507,0.0927843448371159,3,4,0.013333333333333334,-0.20967741935483872,False,False
NQ,LOWER_k2,2019,3,30,59,0.4067796610169492,0.423728813559322,-0.01694915254237288,5.8135181693351115,0.559322033898305,0.4406779661016949,-0.08520780667984507,0.0927843448371159,3,4,0.013333333333333334,-0.20967741935483872,False,False
NQ,LOWER_k2,2020,3,30,63,0.36507936507936506,0.42857142857142855,-0.06349206349206349,-9.45437476771258,0.6031746031746031,0.3968253968253968,-0.08520780667984507,0.0927843448371159,3,4,0.013333333333333334,-0.20967741935483872,False,False
NQ,LOWER_k2,2021,3,30,67,0.34328358208955223,0.4925373134328358,-0.14925373134328357,0.06021170878375415,0.6716417910447762,0.3283582089552239,-0.08520780667984507,0.0927843448371159,3,4,0.013333333333333334,-0.20967741935483872,False,False
NQ,LOWER_k2,2022,3,30,76,0.4,0.38666666666666666,0.013333333333333334,-14.86363300757148,0.5394736842105263,0.4605263157894737,-0.08520780667984507,0.0927843448371159,3,4,0.013333333333333334,-0.20967741935483872,False,False
NQ,LOWER_k3,2018,3,30,42,0.3170731707317073,0.3902439024390244,-0.07317073170731707,1.0730327657420276,0.5,0.5,-0.05268761334229884,0.17200178762212553,3,4,0.19444444444444445,-0.2894736842105263,False,False
NQ,LOWER_k3,2019,3,30,38,0.2894736842105263,0.5789473684210527,-0.2894736842105263,8.666687551080031,0.7368421052631579,0.2631578947368421,-0.05268761334229884,0.17200178762212553,3,4,0.19444444444444445,-0.2894736842105263,False,False
NQ,LOWER_k3,2020,3,30,35,0.37142857142857144,0.4,-0.02857142857142857,-12.800151821240433,0.6,0.4,-0.05268761334229884,0.17200178762212553,3,4,0.19444444444444445,-0.2894736842105263,False,False
NQ,LOWER_k3,2021,3,30,36,0.5277777777777778,0.3333333333333333,0.19444444444444445,2.7452314903630395,0.4444444444444444,0.5555555555555556,-0.05268761334229884,0.17200178762212553,3,4,0.19444444444444445,-0.2894736842105263,False,False
NQ,LOWER_k3,2022,3,30,45,0.37777777777777777,0.4444444444444444,-0.06666666666666667,-9.080855096033702,0.5555555555555556,0.4444444444444444,-0.05268761334229884,0.17200178762212553,3,4,0.19444444444444445,-0.2894736842105263,False,False
NQ,UPPER_k0,2018,3,30,167,0.43636363636363634,0.37575757575757573,0.06060606060606061,5.050000000000182,0.46107784431137727,0.5389221556886228,0.10903657266333977,0.03662260968528964,4,5,0.14383561643835616,0.06060606060606061,False,False
NQ,UPPER_k0,2019,3,30,147,0.5068493150684932,0.363013698630137,0.14383561643835616,2.612500000000182,0.4315068493150685,0.5684931506849316,0.10903657266333977,0.03662260968528964,4,5,0.14383561643835616,0.06060606060606061,False,False
NQ,UPPER_k0,2020,3,30,167,0.48466257668711654,0.34355828220858897,0.1411042944785276,1.25,0.46706586826347307,0.5329341317365269,0.10903657266333977,0.03662260968528964,4,5,0.14383561643835616,0.06060606060606061,False,False
NQ,UPPER_k0,2021,3,30,171,0.4764705882352941,0.3941176470588235,0.08235294117647059,7.862500000000182,0.4152046783625731,0.5847953216374269,0.10903657266333977,0.03662260968528964,4,5,0.14383561643835616,0.06060606060606061,False,False
NQ,UPPER_k0,2022,3,30,164,0.4876543209876543,0.37037037037037035,0.11728395061728394,2.512499999999818,0.4817073170731707,0.5182926829268293,0.10903657266333977,0.03662260968528964,4,5,0.14383561643835616,0.06060606060606061,False,False
NQ,UPPER_k1,2018,3,30,107,0.47619047619047616,0.3619047619047619,0.11428571428571428,4.044472222291915,0.3925233644859813,0.6074766355140186,0.1005792232085621,0.045862074231026985,4,5,0.13761467889908258,0.020618556701030927,False,False
NQ,UPPER_k1,2019,3,30,97,0.44329896907216493,0.422680412371134,0.020618556701030927,4.65430406316591,0.4845360824742268,0.5154639175257731,0.1005792232085621,0.045862074231026985,4,5,0.13761467889908258,0.020618556701030927,False,False
NQ,UPPER_k1,2020,3,30,111,0.4722222222222222,0.3611111111111111,0.1111111111111111,7.988317902144445,0.44144144144144143,0.5585585585585585,0.1005792232085621,0.045862074231026985,4,5,0.13761467889908258,0.020618556701030927,False,False
NQ,UPPER_k1,2021,3,30,110,0.5045871559633027,0.3853211009174312,0.11926605504587157,14.056484029519197,0.45454545454545453,0.5454545454545454,0.1005792232085621,0.045862074231026985,4,5,0.13761467889908258,0.020618556701030927,False,False
NQ,UPPER_k1,2022,3,30,109,0.5045871559633027,0.3669724770642202,0.13761467889908258,9.108584974577752,0.44036697247706424,0.5596330275229358,0.1005792232085621,0.045862074231026985,4,5,0.13761467889908258,0.020618556701030927,False,False
NQ,UPPER_k2,2018,3,30,76,0.43243243243243246,0.40540540540540543,0.02702702702702703,9.325668660763768,0.5131578947368421,0.4868421052631579,0.10937630591058367,0.05919801490592765,4,5,0.16417910447761194,0.02702702702702703,True,False
NQ,UPPER_k2,2019,3,30,59,0.4745762711864407,0.4067796610169492,0.06779661016949153,6.859506767660605,0.5423728813559322,0.4576271186440678,0.10937630591058367,0.05919801490592765,4,5,0.16417910447761194,0.02702702702702703,True,False
NQ,UPPER_k2,2020,3,30,68,0.47761194029850745,0.31343283582089554,0.16417910447761194,13.445863293620278,0.3235294117647059,0.6764705882352942,0.10937630591058367,0.05919801490592765,4,5,0.16417910447761194,0.02702702702702703,True,False
NQ,UPPER_k2,2021,3,30,67,0.5303030303030303,0.3787878787878788,0.15151515151515152,14.250922032532799,0.4626865671641791,0.5373134328358209,0.10937630591058367,0.05919801490592765,4,5,0.16417910447761194,0.02702702702702703,True,False
NQ,UPPER_k2,2022,3,30,66,0.4696969696969697,0.3333333333333333,0.13636363636363635,5.811887585727163,0.4393939393939394,0.5606060606060606,0.10937630591058367,0.05919801490592765,4,5,0.16417910447761194,0.02702702702702703,True,False
NQ,UPPER_k3,2018,3,30,46,0.5454545454545454,0.36363636363636365,0.18181818181818182,10.47571856545801,0.5217391304347826,0.4782608695652174,0.0988342627310296,0.17642612826951656,4,4,0.25,-0.1951219512195122,False,False
NQ,UPPER_k3,2019,3,30,32,0.5,0.25,0.25,10.441210642181431,0.53125,0.46875,0.0988342627310296,0.17642612826951656,4,4,0.25,-0.1951219512195122,False,False
NQ,UPPER_k3,2020,3,30,43,0.40476190476190477,0.3333333333333333,0.07142857142857142,22.930576367496997,0.4883720930232558,0.5116279069767442,0.0988342627310296,0.17642612826951656,4,4,0.25,-0.1951219512195122,False,False
NQ,UPPER_k3,2021,3,30,44,0.4883720930232558,0.3023255813953488,0.18604651162790697,15.357224541956384,0.4090909090909091,0.5909090909090909,0.0988342627310296,0.17642612826951656,4,4,0.25,-0.1951219512195122,False,False
NQ,UPPER_k3,2022,3,30,41,0.2926829268292683,0.4878048780487805,-0.1951219512195122,-9.45459573606422,0.6829268292682927,0.3170731707317073,0.0988342627310296,0.17642612826951656,4,4,0.25,-0.1951219512195122,False,False
