instrument,level_id,horizon,b,n_continuation_first,n_reversal_first,n_same_bar_tie,n_neither,n_nontied,continuation_first_rate,reversal_first_rate,same_bar_tie_rate,neither_rate,cont_minus_rev_diff,p_raw,q_value
ES,upper_N10_median_k2,30,3.0,433,424,4,78,857,0.46112886048988283,0.45154419595314166,0.004259850905218318,0.08306709265175719,0.009584664536741172,0.7846609234457147,0.9993702591418926
ES,upper_N10_median_k2,60,3.0,459,450,4,26,909,0.48881789137380194,0.4792332268370607,0.004259850905218318,0.027689030883919063,0.009584664536741228,0.7907624970104264,1.0
ES,upper_N10_median_k2,120,3.0,468,460,4,7,928,0.4984025559105431,0.4898828541001065,0.004259850905218318,0.007454739084132056,0.008519701810436597,0.8182730771079634,1.0
ES,upper_N10_median_k3,30,3.0,390,403,2,61,793,0.45560747663551404,0.47079439252336447,0.002336448598130841,0.07126168224299065,-0.015186915887850427,0.6700380671663715,0.9993702591418926
ES,upper_N10_median_k3,60,3.0,410,425,2,19,835,0.47897196261682246,0.49649532710280375,0.002336448598130841,0.02219626168224299,-0.017523364485981296,0.628064489615689,1.0
ES,upper_N10_median_k3,120,3.0,417,431,2,6,848,0.4871495327102804,0.5035046728971962,0.002336448598130841,0.007009345794392523,-0.016355140186915862,0.6553179886413597,1.0
ES,upper_N20_ema_k0,30,3.0,504,529,4,52,1033,0.4628099173553719,0.4857667584940312,0.0036730945821854912,0.047750229568411386,-0.022956841138659312,0.45524531249623457,0.9972706738694183
ES,upper_N20_ema_k0,60,3.0,526,538,4,21,1064,0.4830119375573921,0.49403122130394855,0.0036730945821854912,0.01928374655647383,-0.011019283746556474,0.7359637307821099,1.0
ES,upper_N20_ema_k0,120,3.0,536,544,4,5,1080,0.4921946740128558,0.4995408631772268,0.0036730945821854912,0.004591368227731864,-0.007346189164370964,0.8313367084755297,1.0
ES,upper_N20_ema_k1,30,3.0,454,461,1,81,915,0.45536609829488467,0.46238716148445336,0.0010030090270812437,0.08124373119358075,-0.007021063189568688,0.842781796854869,0.9993702591418926
ES,upper_N20_ema_k1,60,3.0,482,478,1,36,960,0.4834503510531595,0.4794383149448345,0.0010030090270812437,0.03610832497492478,0.004012036108324957,0.9228723228557008,1.0
ES,upper_N20_ema_k1,120,3.0,494,491,1,11,985,0.4954864593781344,0.49247743229689067,0.0010030090270812437,0.011033099297893681,0.0030090270812437314,0.9491932418622541,1.0
ES,upper_N20_ema_k2,30,3.0,422,405,1,80,827,0.4647577092511013,0.4460352422907489,0.0011013215859030838,0.0881057268722467,0.018722466960352402,0.5779813823954582,0.9972706738694183
ES,upper_N20_ema_k2,60,3.0,445,430,1,32,875,0.4900881057268722,0.473568281938326,0.0011013215859030838,0.03524229074889868,0.016519823788546217,0.6360338812134406,1.0
ES,upper_N20_ema_k2,120,3.0,464,437,1,6,901,0.5110132158590308,0.4812775330396476,0.0011013215859030838,0.006607929515418502,0.029735682819383213,0.38639943418933087,1.0
ES,upper_N20_ema_k3,30,3.0,377,373,5,75,750,0.4542168674698795,0.4493975903614458,0.006024096385542169,0.09036144578313253,0.004819277108433717,0.9127801750736699,1.0
ES,upper_N20_ema_k3,60,3.0,394,398,5,33,792,0.4746987951807229,0.4795180722891566,0.006024096385542169,0.03975903614457831,-0.004819277108433717,0.9151148479971936,1.0
ES,upper_N20_ema_k3,120,3.0,407,411,5,7,818,0.4903614457831325,0.4951807228915663,0.006024096385542169,0.008433734939759036,-0.004819277108433773,0.9164694791987503,1.0
ES,upper_N20_mean_k0,30,3.0,506,525,3,56,1031,0.46422018348623856,0.481651376146789,0.0027522935779816515,0.05137614678899083,-0.017431192660550432,0.5751002143109794,0.9972706738694183
ES,upper_N20_mean_k0,60,3.0,531,536,3,20,1067,0.4871559633027523,0.4917431192660551,0.0027522935779816515,0.01834862385321101,-0.00458715596330278,0.9025458717897411,1.0
ES,upper_N20_mean_k0,120,3.0,541,541,3,5,1082,0.4963302752293578,0.4963302752293578,0.0027522935779816515,0.0045871559633027525,0.0,1.0,1.0
ES,upper_N20_mean_k1,30,3.0,445,467,1,79,912,0.4485887096774194,0.47076612903225806,0.0010080645161290322,0.07963709677419355,-0.02217741935483869,0.4868381351453624,0.9972706738694183
ES,upper_N20_mean_k1,60,3.0,473,483,1,35,956,0.47681451612903225,0.48689516129032256,0.0010080645161290322,0.03528225806451613,-0.010080645161290314,0.7710073123398244,1.0
ES,upper_N20_mean_k1,120,3.0,484,496,1,11,980,0.4879032258064516,0.5,0.0010080645161290322,0.011088709677419355,-0.012096774193548376,0.7253213803279145,1.0
ES,upper_N20_mean_k2,30,3.0,426,409,1,78,835,0.4660831509846827,0.4474835886214442,0.0010940919037199124,0.08533916849015317,0.01859956236323851,0.5798085313194292,0.9972706738694183
ES,upper_N20_mean_k2,60,3.0,448,434,1,31,882,0.49015317286652077,0.474835886214442,0.0010940919037199124,0.03391684901531729,0.015317286652078765,0.6616043004508467,1.0
ES,upper_N20_mean_k2,120,3.0,464,443,1,6,907,0.5076586433260394,0.48468271334792123,0.0010940919037199124,0.006564551422319475,0.022975929978118148,0.5066551769490826,1.0
ES,upper_N20_mean_k3,30,3.0,376,382,5,71,758,0.45083932853717024,0.4580335731414868,0.005995203836930456,0.08513189448441247,-0.0071942446043165575,0.8559054130031584,0.9993702591418926
ES,upper_N20_mean_k3,60,3.0,395,404,5,30,799,0.473621103117506,0.4844124700239808,0.005995203836930456,0.03597122302158273,-0.010791366906474809,0.7771826260009637,1.0
ES,upper_N20_mean_k3,120,3.0,404,417,5,8,821,0.4844124700239808,0.5,0.005995203836930456,0.009592326139088728,-0.015587529976019199,0.6753858698051121,1.0
ES,upper_N20_median_k0,30,3.0,517,556,2,49,1073,0.4599644128113879,0.49466192170818507,0.0017793594306049821,0.04359430604982206,-0.03469750889679718,0.24600816323346475,0.9972706738694183
ES,upper_N20_median_k0,60,3.0,538,568,2,16,1106,0.4786476868327402,0.505338078291815,0.0017793594306049821,0.014234875444839857,-0.026690391459074758,0.38321268482213483,1.0
ES,upper_N20_median_k0,120,3.0,546,572,2,4,1118,0.48576512455516013,0.5088967971530249,0.0017793594306049821,0.0035587188612099642,-0.023131672597864805,0.45466459538367615,1.0
ES,upper_N20_median_k1,30,3.0,451,482,1,79,933,0.4452122408687068,0.47581441263573543,0.0009871668311944718,0.07798617966436328,-0.03060217176702862,0.32602463579797814,0.9972706738694183
ES,upper_N20_median_k1,60,3.0,485,499,1,28,984,0.47877591312931883,0.49259624876604147,0.0009871668311944718,0.027640671273445213,-0.013820335636722636,0.6785843064199949,1.0
ES,upper_N20_median_k1,120,3.0,494,508,1,10,1002,0.4876604146100691,0.5014807502467917,0.0009871668311944718,0.009871668311944718,-0.013820335636722636,0.6813239359339687,1.0
ES,upper_N20_median_k2,30,3.0,437,408,1,79,845,0.47243243243243244,0.4410810810810811,0.001081081081081081,0.08540540540540541,0.031351351351351364,0.3354359888469464,0.9972706738694183
ES,upper_N20_median_k2,60,3.0,460,435,1,29,895,0.4972972972972973,0.4702702702702703,0.001081081081081081,0.03135135135135135,0.02702702702702703,0.42243451061880305,1.0
ES,upper_N20_median_k2,120,3.0,476,440,1,8,916,0.5145945945945946,0.4756756756756757,0.001081081081081081,0.008648648648648649,0.038918918918918854,0.2474898161396294,1.0
ES,upper_N20_median_k3,30,3.0,379,398,4,70,777,0.44535840188014103,0.46768507638072854,0.004700352526439483,0.08225616921269095,-0.022326674500587507,0.5184698417400305,0.9972706738694183
ES,upper_N20_median_k3,60,3.0,399,423,4,25,822,0.4688601645123384,0.4970622796709753,0.004700352526439483,0.02937720329024677,-0.02820211515863691,0.42244422135876863,1.0
ES,upper_N20_median_k3,120,3.0,406,434,4,7,840,0.4770857814336075,0.5099882491186839,0.004700352526439483,0.008225616921269096,-0.032902467685076375,0.3515556170714777,1.0
ES,upper_N5_ema_k0,30,3.0,516,537,10,45,1053,0.4657039711191336,0.48465703971119134,0.009025270758122744,0.04061371841155235,-0.018953068592057754,0.5376944034836396,0.9972706738694183
ES,upper_N5_ema_k0,60,3.0,531,548,10,19,1079,0.47924187725631767,0.49458483754512633,0.009025270758122744,0.017148014440433214,-0.01534296028880866,0.6262148849531248,1.0
ES,upper_N5_ema_k0,120,3.0,538,551,10,9,1089,0.4855595667870036,0.4972924187725632,0.009025270758122744,0.008122743682310469,-0.011732851985559567,0.7161476304411043,1.0
ES,upper_N5_ema_k1,30,3.0,471,481,10,64,952,0.4590643274853801,0.46881091617933723,0.009746588693957114,0.06237816764132553,-0.009746588693957114,0.7705402669924748,0.9993702591418926
ES,upper_N5_ema_k1,60,3.0,493,496,10,27,989,0.48050682261208577,0.4834307992202729,0.009746588693957114,0.02631578947368421,-0.0029239766081871066,0.949295933720961,1.0
ES,upper_N5_ema_k1,120,3.0,504,504,10,8,1008,0.49122807017543857,0.49122807017543857,0.009746588693957114,0.007797270955165692,0.0,1.0,1.0
ES,upper_N5_ema_k2,30,3.0,459,425,8,56,884,0.48417721518987344,0.44831223628691985,0.008438818565400843,0.05907172995780591,0.03586497890295359,0.2670273666195126,0.9972706738694183
ES,upper_N5_ema_k2,60,3.0,476,444,8,20,920,0.5021097046413502,0.46835443037974683,0.008438818565400843,0.02109704641350211,0.03375527426160335,0.3067602032579103,1.0
ES,upper_N5_ema_k2,120,3.0,481,452,8,7,933,0.5073839662447257,0.4767932489451477,0.008438818565400843,0.007383966244725738,0.03059071729957802,0.35931787091152473,1.0
ES,upper_N5_ema_k3,30,3.0,434,385,6,52,819,0.49486887115165334,0.43899657924743446,0.0068415051311288486,0.059293044469783354,0.055872291904218885,0.09343198463303609,0.9972706738694183
ES,upper_N5_ema_k3,60,3.0,446,408,6,17,854,0.508551881413911,0.4652223489167617,0.0068415051311288486,0.019384264538198404,0.04332953249714938,0.20544567090626412,1.0
ES,upper_N5_ema_k3,120,3.0,449,415,6,7,864,0.5119726339794755,0.4732041049030787,0.0068415051311288486,0.00798175598631699,0.038768529076396774,0.26156031699789445,1.0
ES,upper_N5_mean_k0,30,3.0,506,551,9,49,1057,0.4538116591928251,0.49417040358744396,0.008071748878923767,0.04394618834080718,-0.04035874439461884,0.1759105023624153,0.9972706738694183
ES,upper_N5_mean_k0,60,3.0,524,562,9,20,1086,0.46995515695067264,0.5040358744394619,0.008071748878923767,0.017937219730941704,-0.034080717488789214,0.2615300714054792,1.0
ES,upper_N5_mean_k0,120,3.0,532,566,9,8,1098,0.47713004484304933,0.5076233183856502,0.008071748878923767,0.007174887892376682,-0.030493273542600896,0.3193023811779511,1.0
ES,upper_N5_mean_k1,30,3.0,465,491,11,63,956,0.45145631067961167,0.4766990291262136,0.010679611650485437,0.06116504854368932,-0.02524271844660192,0.41878365798054507,0.9972706738694183
ES,upper_N5_mean_k1,60,3.0,488,507,11,24,995,0.47378640776699027,0.49223300970873785,0.010679611650485437,0.02330097087378641,-0.018446601941747576,0.5682667080501437,1.0
ES,upper_N5_mean_k1,120,3.0,496,513,11,10,1009,0.4815533980582524,0.4980582524271845,0.010679611650485437,0.009708737864077669,-0.016504854368932065,0.6144920747057537,1.0
ES,upper_N5_mean_k2,30,3.0,464,422,8,55,886,0.48893572181243417,0.4446786090621707,0.008429926238145416,0.05795574288724974,0.04425711275026345,0.16834594322774582,0.9972706738694183
ES,upper_N5_mean_k2,60,3.0,479,441,8,21,920,0.5047418335089568,0.46469968387776606,0.008429926238145416,0.022128556375131718,0.04004214963119079,0.22249987262299184,1.0
ES,upper_N5_mean_k2,120,3.0,482,450,8,9,932,0.5079030558482613,0.47418335089567965,0.008429926238145416,0.009483667017913594,0.0337197049525817,0.3098954372220683,1.0
ES,upper_N5_mean_k3,30,3.0,429,383,6,54,812,0.4919724770642202,0.43922018348623854,0.006880733944954129,0.06192660550458716,0.05275229357798167,0.11423687343147815,0.9972706738694183
ES,upper_N5_mean_k3,60,3.0,442,406,6,18,848,0.5068807339449541,0.46559633027522934,0.006880733944954129,0.020642201834862386,0.0412844036697248,0.22938007119412973,1.0
ES,upper_N5_mean_k3,120,3.0,447,413,6,6,860,0.5126146788990825,0.4736238532110092,0.006880733944954129,0.006880733944954129,0.03899082568807333,0.2604536483827646,1.0
ES,upper_N5_median_k0,30,3.0,506,581,10,43,1087,0.443859649122807,0.5096491228070176,0.008771929824561403,0.037719298245614034,-0.06578947368421056,0.024756448341870244,0.8301658630371094
ES,upper_N5_median_k0,60,3.0,520,592,10,18,1112,0.45614035087719296,0.519298245614035,0.008771929824561403,0.015789473684210527,-0.06315789473684208,0.03319531703570783,0.7136993162677183
ES,upper_N5_median_k0,120,3.0,525,596,10,9,1121,0.4605263157894737,0.5228070175438596,0.008771929824561403,0.007894736842105263,-0.062280701754385936,0.03650642381369885,0.6279104895956202
ES,upper_N5_median_k1,30,3.0,471,505,11,53,976,0.4528846153846154,0.4855769230769231,0.010576923076923078,0.05096153846153846,-0.03269230769230769,0.290824513840355,0.9972706738694183
ES,upper_N5_median_k1,60,3.0,490,518,11,21,1008,0.47115384615384615,0.4980769230769231,0.010576923076923078,0.020192307692307693,-0.02692307692307694,0.3951024546501622,1.0
ES,upper_N5_median_k1,120,3.0,499,522,11,8,1021,0.4798076923076923,0.5019230769230769,0.010576923076923078,0.007692307692307693,-0.022115384615384592,0.4911507735338505,1.0
ES,upper_N5_median_k2,30,3.0,467,429,11,60,896,0.48293691830403307,0.4436401240951396,0.011375387797311272,0.06204756980351603,0.03929679420889348,0.21640511209405405,0.9972706738694183
ES,upper_N5_median_k2,60,3.0,489,448,11,19,937,0.5056876938986556,0.46328852119958636,0.011375387797311272,0.01964839710444674,0.04239917269906929,0.19127209255330818,1.0
ES,upper_N5_median_k2,120,3.0,495,453,11,8,948,0.5118924508790073,0.46845915201654603,0.011375387797311272,0.008273009307135471,0.04343329886246122,0.18295599021607553,1.0
ES,upper_N5_median_k3,30,3.0,428,396,7,52,824,0.48471121177802945,0.44847112117780297,0.007927519818799546,0.05889014722536806,0.03624009060022648,0.2801625889840696,0.9972706738694183
ES,upper_N5_median_k3,60,3.0,439,420,7,17,859,0.4971687429218573,0.47565118912797283,0.007927519818799546,0.01925254813137033,0.02151755379388448,0.5391394255744748,1.0
ES,upper_N5_median_k3,120,3.0,444,427,7,5,871,0.5028312570781427,0.48357870894677235,0.007927519818799546,0.0056625141562853904,0.01925254813137034,0.587747823066685,1.0
NQ,ON_VWAP_0,30,3.0,164,188,0,591,352,0.17391304347826086,0.19936373276776245,0.0,0.6267232237539767,-0.025450689289501588,0.22018014007232747,0.9438759947722752
NQ,ON_VWAP_0,60,3.0,243,255,0,445,498,0.2576882290562036,0.2704135737009544,0.0,0.471898197242842,-0.012725344644750836,0.6221121466246888,1.0
NQ,ON_VWAP_0,120,3.0,312,334,0,297,646,0.33085896076352067,0.35418875927889715,0.0,0.3149522799575822,-0.023329798515376476,0.4086907093309194,0.9415595572362393
NQ,ON_VWAP_m1,30,3.0,176,168,0,524,344,0.20276497695852536,0.1935483870967742,0.0,0.6036866359447005,0.009216589861751168,0.7059239842772651,0.9438759947722752
NQ,ON_VWAP_m1,60,3.0,244,233,0,391,477,0.28110599078341014,0.2684331797235023,0.0,0.4504608294930876,0.012672811059907862,0.6470924853138952,1.0
NQ,ON_VWAP_m1,120,3.0,312,290,0,266,602,0.35944700460829493,0.33410138248847926,0.0,0.3064516129032258,0.02534562211981567,0.3920729320257244,0.9415595572362393
NQ,ON_VWAP_m2,30,3.0,159,147,0,396,306,0.2264957264957265,0.2094017094017094,0.0,0.5641025641025641,0.01709401709401709,0.5295298974632972,0.9438759947722752
NQ,ON_VWAP_m2,60,3.0,216,204,0,282,420,0.3076923076923077,0.2905982905982906,0.0,0.4017094017094017,0.01709401709401709,0.5914963740434134,1.0
NQ,ON_VWAP_m2,120,3.0,262,250,0,190,512,0.3732193732193732,0.3561253561253561,0.0,0.2706552706552707,0.01709401709401709,0.6269138056183132,0.9415595572362393
NQ,ON_VWAP_m3,30,3.0,102,101,0,310,203,0.19883040935672514,0.1968810916179337,0.0,0.6042884990253411,0.001949317738791423,1.0,1.0
NQ,ON_VWAP_m3,60,3.0,147,158,0,208,305,0.28654970760233917,0.3079922027290448,0.0,0.40545808966861596,-0.021442495126705652,0.5669884123103023,1.0
NQ,ON_VWAP_m3,120,3.0,183,202,0,128,385,0.3567251461988304,0.3937621832358674,0.0,0.24951267056530213,-0.037037037037037035,0.35896828640693373,0.9415595572362393
NQ,ON_VWAP_p1,30,3.0,151,163,0,591,314,0.16685082872928178,0.18011049723756906,0.0,0.6530386740331492,-0.013259668508287276,0.5348207967068818,0.9438759947722752
NQ,ON_VWAP_p1,60,3.0,232,244,0,429,476,0.256353591160221,0.2696132596685083,0.0,0.4740331491712707,-0.013259668508287303,0.6141784075899118,1.0
NQ,ON_VWAP_p1,120,3.0,287,310,0,308,597,0.31712707182320443,0.3425414364640884,0.0,0.34033149171270716,-0.02541436464088398,0.36792019903092693,0.9415595572362393
NQ,ON_VWAP_p2,30,3.0,108,127,0,483,235,0.15041782729805014,0.17688022284122562,0.0,0.6727019498607242,-0.026462395543175476,0.2402563344184412,0.9438759947722752
NQ,ON_VWAP_p2,60,3.0,178,194,0,346,372,0.2479108635097493,0.27019498607242337,0.0,0.4818941504178273,-0.022284122562674064,0.4367787644011488,1.0
NQ,ON_VWAP_p2,120,3.0,229,251,0,238,480,0.318941504178273,0.34958217270194986,0.0,0.33147632311977715,-0.03064066852367686,0.33781044406512173,0.9415595572362393
NQ,ON_VWAP_p3,30,3.0,80,92,0,348,172,0.15384615384615385,0.17692307692307693,0.0,0.6692307692307692,-0.023076923076923078,0.4016835365505058,0.9438759947722752
NQ,ON_VWAP_p3,60,3.0,113,141,0,266,254,0.2173076923076923,0.27115384615384613,0.0,0.5115384615384615,-0.05384615384615382,0.09004280317400946,1.0
NQ,ON_VWAP_p3,120,3.0,160,177,0,183,337,0.3076923076923077,0.3403846153846154,0.0,0.35192307692307695,-0.03269230769230769,0.38346873971177,0.9415595572362393
NQ,PR_VWAP_0,30,3.0,27,17,0,451,44,0.05454545454545454,0.03434343434343434,0.0,0.9111111111111111,0.0202020202020202,0.17417114727072658,0.9438759947722752
NQ,PR_VWAP_0,60,3.0,56,33,0,406,89,0.11313131313131314,0.06666666666666667,0.0,0.8202020202020202,0.04646464646464647,0.01918660866014698,0.8250241723863201
NQ,PR_VWAP_0,120,3.0,82,55,0,358,137,0.16565656565656567,0.1111111111111111,0.0,0.7232323232323232,0.054545454545454564,0.02596683732266431,0.9415595572362393
NQ,PR_VWAP_m1,30,3.0,28,23,0,384,51,0.06436781609195402,0.052873563218390804,0.0,0.8827586206896552,0.011494252873563218,0.5758493477318467,0.9438759947722752
NQ,PR_VWAP_m1,60,3.0,52,40,0,343,92,0.11954022988505747,0.09195402298850575,0.0,0.7885057471264367,0.027586206896551724,0.25132210347485434,1.0
NQ,PR_VWAP_m1,120,3.0,81,68,0,286,149,0.18620689655172415,0.15632183908045977,0.0,0.6574712643678161,0.02988505747126438,0.3255803804994353,0.9415595572362393
NQ,PR_VWAP_m2,30,3.0,27,15,0,328,42,0.07297297297297298,0.04054054054054054,0.0,0.8864864864864865,0.032432432432432434,0.08842954698775429,0.9438759947722752
NQ,PR_VWAP_m2,60,3.0,46,32,0,292,78,0.12432432432432433,0.08648648648648649,0.0,0.7891891891891892,0.03783783783783784,0.14053828626952242,1.0
NQ,PR_VWAP_m2,120,3.0,68,54,0,248,122,0.1837837837837838,0.14594594594594595,0.0,0.6702702702702703,0.03783783783783784,0.23908881247691507,0.9415595572362393
NQ,PR_VWAP_m3,30,3.0,31,18,0,229,49,0.11151079136690648,0.06474820143884892,0.0,0.8237410071942446,0.046762589928057555,0.08543313315739454,0.9438759947722752
NQ,PR_VWAP_m3,60,3.0,50,28,0,200,78,0.17985611510791366,0.10071942446043165,0.0,0.7194244604316546,0.07913669064748201,0.016853089894602595,0.8250241723863201
NQ,PR_VWAP_m3,120,3.0,67,51,0,160,118,0.24100719424460432,0.18345323741007194,0.0,0.5755395683453237,0.05755395683453238,0.16705111417380186,0.9415595572362393
NQ,PR_VWAP_p1,30,3.0,20,12,0,485,32,0.03868471953578337,0.02321083172147002,0.0,0.9381044487427466,0.015473887814313348,0.21532714972272515,0.9438759947722752
NQ,PR_VWAP_p1,60,3.0,47,46,0,424,93,0.09090909090909091,0.08897485493230174,0.0,0.8201160541586073,0.0019342359767891698,1.0,1.0
NQ,PR_VWAP_p1,120,3.0,76,64,0,377,140,0.1470019342359768,0.12379110251450677,0.0,0.7292069632495164,0.023210831721470024,0.3525838270722769,0.9415595572362393
NQ,PR_VWAP_p2,30,3.0,25,15,0,420,40,0.05434782608695652,0.03260869565217391,0.0,0.9130434782608695,0.021739130434782608,0.1538599441628321,0.9438759947722752
NQ,PR_VWAP_p2,60,3.0,40,39,0,381,79,0.08695652173913043,0.08478260869565217,0.0,0.8282608695652174,0.002173913043478262,1.0,1.0
NQ,PR_VWAP_p2,120,3.0,73,65,0,322,138,0.15869565217391304,0.14130434782608695,0.0,0.7,0.017391304347826098,0.5514132796665467,0.9415595572362393
NQ,PR_VWAP_p3,30,3.0,22,13,0,284,35,0.06896551724137931,0.04075235109717868,0.0,0.890282131661442,0.02821316614420063,0.175465248990804,0.9438759947722752
NQ,PR_VWAP_p3,60,3.0,39,26,0,254,65,0.12225705329153605,0.08150470219435736,0.0,0.7962382445141066,0.04075235109717869,0.1360323948778921,1.0
NQ,PR_VWAP_p3,120,3.0,64,45,0,210,109,0.2006269592476489,0.14106583072100312,0.0,0.658307210031348,0.059561128526645774,0.08422157489669987,0.9415595572362393
NQ,lower_N10_ema_k0,30,3.0,509,536,5,31,1045,0.4708603145235893,0.4958371877890842,0.004625346901017576,0.028677150786308975,-0.024976873265494914,0.42123992959999745,0.9438759947722752
NQ,lower_N10_ema_k0,60,3.0,517,544,5,15,1061,0.4782608695652174,0.5032377428307123,0.004625346901017576,0.013876040703052728,-0.024976873265494914,0.4247634921944364,1.0
NQ,lower_N10_ema_k0,120,3.0,520,548,5,8,1068,0.48103607770582796,0.5069380203515264,0.004625346901017576,0.0074005550416281225,-0.025901942645698395,0.4087099124918689,0.9415595572362393
NQ,lower_N10_ema_k1,30,3.0,463,474,4,46,937,0.4690982776089159,0.48024316109422494,0.004052684903748734,0.04660587639311044,-0.01114488348530901,0.7439252373598265,0.9438759947722752
NQ,lower_N10_ema_k1,60,3.0,475,493,4,15,968,0.48125633232016213,0.49949341438703143,0.004052684903748734,0.015197568389057751,-0.018237082066869303,0.584813257440758,1.0
NQ,lower_N10_ema_k1,120,3.0,479,495,4,9,974,0.48530901722391084,0.5015197568389058,0.004052684903748734,0.00911854103343465,-0.016210739614994973,0.6308013001931602,0.9415595572362393
NQ,lower_N10_ema_k2,30,3.0,433,438,3,35,871,0.47634763476347636,0.48184818481848185,0.0033003300330033004,0.03850385038503851,-0.005500550055005493,0.8921991086955131,1.0
NQ,lower_N10_ema_k2,60,3.0,445,452,3,9,897,0.48954895489548955,0.49724972497249725,0.0033003300330033004,0.009900990099009901,-0.0077007700770077014,0.8412332351235283,1.0
NQ,lower_N10_ema_k2,120,3.0,447,455,3,4,902,0.49174917491749176,0.5005500550055005,0.0033003300330033004,0.0044004400440044,-0.008800880088008778,0.8157193904216655,0.9989452383395859
NQ,lower_N10_ema_k3,30,3.0,401,387,3,35,788,0.4854721549636804,0.4685230024213075,0.0036319612590799033,0.0423728813559322,0.01694915254237289,0.6433161546004543,0.9438759947722752
NQ,lower_N10_ema_k3,60,3.0,416,399,3,8,815,0.5036319612590799,0.4830508474576271,0.0036319612590799033,0.009685230024213076,0.020581113801452833,0.575195620657558,1.0
NQ,lower_N10_ema_k3,120,3.0,419,402,3,2,821,0.5072639225181598,0.48668280871670705,0.0036319612590799033,0.002421307506053269,0.02058111380145272,0.5765953428049124,0.9415595572362393
NQ,lower_N10_mean_k0,30,3.0,519,523,5,30,1042,0.4818941504178273,0.4856081708449396,0.004642525533890436,0.027855153203342618,-0.00371402042711233,0.9259596862540709,1.0
NQ,lower_N10_mean_k0,60,3.0,527,528,5,17,1055,0.489322191272052,0.49025069637883006,0.004642525533890436,0.015784586815227482,-0.0009285051067780548,1.0,1.0
NQ,lower_N10_mean_k0,120,3.0,531,533,5,8,1064,0.49303621169916434,0.4948932219127205,0.004642525533890436,0.007428040854224698,-0.001857010213556165,0.9755450260439773,1.0
NQ,lower_N10_mean_k1,30,3.0,470,467,5,45,937,0.47619047619047616,0.47315096251266464,0.005065856129685917,0.04559270516717325,0.003039513677811523,0.947910176263544,1.0
NQ,lower_N10_mean_k1,60,3.0,482,484,5,16,966,0.48834853090172237,0.49037487335359675,0.005065856129685917,0.016210739614994935,-0.0020263424518743856,0.9743351279629783,1.0
NQ,lower_N10_mean_k1,120,3.0,486,488,5,8,974,0.49240121580547114,0.49442755825734547,0.005065856129685917,0.008105369807497468,-0.00202634245187433,0.9744406908380867,1.0
NQ,lower_N10_mean_k2,30,3.0,428,440,4,34,868,0.47240618101545256,0.4856512141280353,0.004415011037527594,0.037527593818984545,-0.013245033112582738,0.7089003059728503,0.9438759947722752
NQ,lower_N10_mean_k2,60,3.0,440,454,4,8,894,0.4856512141280353,0.5011037527593819,0.004415011037527594,0.008830022075055188,-0.015452538631346602,0.6637423712527887,1.0
NQ,lower_N10_mean_k2,120,3.0,442,457,4,3,899,0.4878587196467991,0.5044150110375276,0.004415011037527594,0.0033112582781456954,-0.016556291390728506,0.6405769872955869,0.9415595572362393
NQ,lower_N10_mean_k3,30,3.0,404,390,3,32,794,0.4873341375150784,0.4704463208685163,0.0036188178528347406,0.038600723763570564,0.016887816646562137,0.644572959603421,0.9438759947722752
NQ,lower_N10_mean_k3,60,3.0,418,400,3,8,818,0.5042219541616405,0.4825090470446321,0.0036188178528347406,0.009650180940892641,0.021712907117008406,0.5522768440491966,1.0
NQ,lower_N10_mean_k3,120,3.0,420,404,3,2,824,0.5066344993968637,0.4873341375150784,0.0036188178528347406,0.0024125452352231603,0.019300361881785244,0.6013144153388156,0.9415595572362393
NQ,lower_N10_median_k0,30,3.0,521,542,6,32,1063,0.4732061762034514,0.49227974568574023,0.005449591280653951,0.029064486830154404,-0.019073569482288832,0.5396134644132105,0.9438759947722752
NQ,lower_N10_median_k0,60,3.0,529,548,6,18,1077,0.48047229791099,0.4977293369663942,0.005449591280653951,0.01634877384196185,-0.01725703905540421,0.5833794224452572,1.0
NQ,lower_N10_median_k0,120,3.0,534,553,6,8,1087,0.48501362397820164,0.5022706630336058,0.005449591280653951,0.007266121707538601,-0.017257039055404155,0.5851163397082378,0.9415595572362393
NQ,lower_N10_median_k1,30,3.0,484,474,3,43,958,0.4820717131474104,0.4721115537848606,0.00298804780876494,0.04282868525896414,0.009960159362549792,0.7712397684146882,0.9474911941726678
NQ,lower_N10_median_k1,60,3.0,495,493,3,13,988,0.49302788844621515,0.4910358565737052,0.00298804780876494,0.012948207171314742,0.0019920318725099584,0.9746223328532613,1.0
NQ,lower_N10_median_k1,120,3.0,497,498,3,6,995,0.4950199203187251,0.4960159362549801,0.00298804780876494,0.00597609561752988,-0.0009960159362549792,1.0,1.0
NQ,lower_N10_median_k2,30,3.0,426,453,3,38,879,0.46304347826086956,0.4923913043478261,0.003260869565217391,0.041304347826086954,-0.02934782608695652,0.38051982472459267,0.9438759947722752
NQ,lower_N10_median_k2,60,3.0,439,470,3,8,909,0.4771739130434783,0.5108695652173914,0.003260869565217391,0.008695652173913044,-0.03369565217391307,0.3197186797915062,1.0
NQ,lower_N10_median_k2,120,3.0,441,473,3,3,914,0.47934782608695653,0.5141304347826087,0.003260869565217391,0.003260869565217391,-0.03478260869565214,0.3051775352796259,0.9415595572362393
