instrument,candle_state,context_dim,context_value,horizon_min,barrier,n_observations,continuation_first_rate,reversal_first_rate,cont_minus_rev_first_rate,tie_rate,neither_rate,median_signed_close_atr,median_cont_exc_atr,median_rev_exc_atr,median_dominance,p_cont_exc_gt_rev_exc,p_rev_exc_gt_cont_exc,retouch_rate,n_nontied,binom_p,sample_status
NQ,BULLISH_1000,close_loc_stratum,CLOSE_LOW,10,0.5,144,0.1875,0.11805555555555555,0.06944444444444445,0.0,0.6944444444444444,0.054669201881012486,0.2656813175810973,0.12133632904218282,0.32815149802148114,0.5902777777777778,0.4097222222222222,0.8611111111111112,44,0.17417114727072658,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_LOW,10,1.0,144,0.020833333333333332,0.013888888888888888,0.006944444444444444,0.0,0.9652777777777778,0.054669201881012486,0.2656813175810973,0.12133632904218282,0.32815149802148114,0.5902777777777778,0.4097222222222222,0.8611111111111112,5,1.0,UNDERPOWERED
NQ,BULLISH_1000,close_loc_stratum,CLOSE_LOW,15,0.25,144,0.5763888888888888,0.3333333333333333,0.24305555555555555,0.0,0.09027777777777778,0.043961352657004835,0.2988554273383994,0.20507127192982455,0.13985859478568274,0.5486111111111112,0.4513888888888889,0.8611111111111112,131,0.002828895514273519,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_LOW,15,0.5,144,0.2222222222222222,0.2013888888888889,0.020833333333333332,0.0,0.5763888888888888,0.043961352657004835,0.2988554273383994,0.20507127192982455,0.13985859478568274,0.5486111111111112,0.4513888888888889,0.8611111111111112,61,0.7981526273057179,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_LOW,15,1.0,144,0.034722222222222224,0.027777777777777776,0.006944444444444444,0.0,0.9375,0.043961352657004835,0.2988554273383994,0.20507127192982455,0.13985859478568274,0.5486111111111112,0.4513888888888889,0.8611111111111112,9,1.0,UNDERPOWERED
NQ,BULLISH_1000,close_loc_stratum,CLOSE_LOW,30,0.25,144,0.6041666666666666,0.3402777777777778,0.2638888888888889,0.0,0.05555555555555555,0.14491291225773606,0.4021532438478747,0.2878797310756972,0.09846259302781038,0.5486111111111112,0.4513888888888889,0.8611111111111112,136,0.001418637741993395,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_LOW,30,0.5,144,0.3541666666666667,0.2777777777777778,0.0763888888888889,0.0,0.3680555555555556,0.14491291225773606,0.4021532438478747,0.2878797310756972,0.09846259302781038,0.5486111111111112,0.4513888888888889,0.8611111111111112,91,0.294469784568533,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_LOW,30,1.0,144,0.05555555555555555,0.05555555555555555,0.0,0.0,0.8888888888888888,0.14491291225773606,0.4021532438478747,0.2878797310756972,0.09846259302781038,0.5486111111111112,0.4513888888888889,0.8611111111111112,16,1.0,UNDERPOWERED
NQ,BULLISH_1000,close_loc_stratum,CLOSE_LOW,60,0.25,144,0.6388888888888888,0.3541666666666667,0.2847222222222222,0.0,0.006944444444444444,0.11456176673567978,0.49112124172365135,0.35049661135779386,0.19985960396618796,0.6041666666666666,0.3958333333333333,0.8611111111111112,143,0.0007643052018738799,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_LOW,60,0.5,144,0.4652777777777778,0.3333333333333333,0.13194444444444445,0.0,0.2013888888888889,0.11456176673567978,0.49112124172365135,0.35049661135779386,0.19985960396618796,0.6041666666666666,0.3958333333333333,0.8611111111111112,115,0.09281592098218967,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_LOW,60,1.0,144,0.11805555555555555,0.14583333333333334,-0.027777777777777776,0.0,0.7361111111111112,0.11456176673567978,0.49112124172365135,0.35049661135779386,0.19985960396618796,0.6041666666666666,0.3958333333333333,0.8611111111111112,38,0.6271025701571489,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,1,0.25,284,0.3274647887323944,0.014084507042253521,0.31338028169014087,0.0,0.6584507042253521,0.10954565718106843,0.19290452951044684,0.0,1.0,0.8309859154929577,0.15140845070422534,0.897887323943662,97,4.5653387447282835e-23,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,1,0.5,284,0.03873239436619718,0.0,0.03873239436619718,0.0,0.9612676056338029,0.10954565718106843,0.19290452951044684,0.0,1.0,0.8309859154929577,0.15140845070422534,0.897887323943662,11,0.0009765625,UNDERPOWERED
NQ,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,1,1.0,284,0.0035211267605633804,0.0,0.0035211267605633804,0.0,0.9964788732394366,0.10954565718106843,0.19290452951044684,0.0,1.0,0.8309859154929577,0.15140845070422534,0.897887323943662,1,1.0,UNDERPOWERED
NQ,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,3,0.25,284,0.4823943661971831,0.09859154929577464,0.38380281690140844,0.0,0.41901408450704225,0.08296321410408544,0.24520005605773948,0.042583959250625913,0.693979933110368,0.75,0.24295774647887325,0.897887323943662,165,1.898834462748165e-18,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,3,0.5,284,0.1056338028169014,0.007042253521126761,0.09859154929577464,0.0,0.8873239436619719,0.08296321410408544,0.24520005605773948,0.042583959250625913,0.693979933110368,0.75,0.24295774647887325,0.897887323943662,32,2.4633482098579407e-07,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,3,1.0,284,0.007042253521126761,0.0,0.007042253521126761,0.0,0.9929577464788732,0.08296321410408544,0.24520005605773948,0.042583959250625913,0.693979933110368,0.75,0.24295774647887325,0.897887323943662,2,0.5,UNDERPOWERED
NQ,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,5,0.25,284,0.5387323943661971,0.15492957746478872,0.38380281690140844,0.0,0.30633802816901406,0.10456793336803748,0.26304916317991633,0.06754558110669417,0.5381593714927048,0.721830985915493,0.27816901408450706,0.897887323943662,197,2.604008169188834e-15,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,5,0.5,284,0.13732394366197184,0.02464788732394366,0.11267605633802817,0.0,0.8380281690140845,0.10456793336803748,0.26304916317991633,0.06754558110669417,0.5381593714927048,0.721830985915493,0.27816901408450706,0.897887323943662,46,1.831543272601266e-06,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,5,1.0,284,0.007042253521126761,0.0,0.007042253521126761,0.0,0.9929577464788732,0.10456793336803748,0.26304916317991633,0.06754558110669417,0.5381593714927048,0.721830985915493,0.27816901408450706,0.897887323943662,2,0.5,UNDERPOWERED
NQ,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,10,0.25,284,0.6338028169014085,0.2147887323943662,0.41901408450704225,0.0,0.15140845070422534,0.10239149423210145,0.32183566260283475,0.1569065563929834,0.2928921568627451,0.6690140845070423,0.323943661971831,0.897887323943662,241,8.163132608364069e-15,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,10,0.5,284,0.24647887323943662,0.1056338028169014,0.14084507042253522,0.0,0.647887323943662,0.10239149423210145,0.32183566260283475,0.1569065563929834,0.2928921568627451,0.6690140845070423,0.323943661971831,0.897887323943662,100,7.85013964559367e-05,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,10,1.0,284,0.017605633802816902,0.01056338028169014,0.007042253521126761,0.0,0.971830985915493,0.10239149423210145,0.32183566260283475,0.1569065563929834,0.2928921568627451,0.6690140845070423,0.323943661971831,0.897887323943662,8,0.7265625,UNDERPOWERED
NQ,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,15,0.25,284,0.6584507042253521,0.25704225352112675,0.4014084507042254,0.0,0.08450704225352113,0.09716981132075472,0.3513528138528138,0.2072451408876097,0.2416094584286804,0.6267605633802817,0.36619718309859156,0.897887323943662,260,1.0469297110797673e-12,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,15,0.5,284,0.31338028169014087,0.16901408450704225,0.1443661971830986,0.0,0.5176056338028169,0.09716981132075472,0.3513528138528138,0.2072451408876097,0.2416094584286804,0.6267605633802817,0.36619718309859156,0.897887323943662,137,0.0005809879886357773,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,15,1.0,284,0.03873239436619718,0.03169014084507042,0.007042253521126761,0.0,0.9295774647887324,0.09716981132075472,0.3513528138528138,0.2072451408876097,0.2416094584286804,0.6267605633802817,0.36619718309859156,0.897887323943662,20,0.8238029479980469,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,30,0.25,284,0.6830985915492958,0.29577464788732394,0.3873239436619718,0.0,0.02112676056338028,0.14523200201376069,0.4676786843769766,0.28388184959684054,0.24523383593151035,0.6126760563380281,0.3873239436619718,0.897887323943662,278,3.493579348798091e-11,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,30,0.5,284,0.45774647887323944,0.29225352112676056,0.16549295774647887,0.0,0.25,0.14523200201376069,0.4676786843769766,0.28388184959684054,0.24523383593151035,0.6126760563380281,0.3873239436619718,0.897887323943662,213,0.0015611343304454191,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,30,1.0,284,0.08450704225352113,0.08098591549295775,0.0035211267605633804,0.0,0.8345070422535211,0.14523200201376069,0.4676786843769766,0.28388184959684054,0.24523383593151035,0.6126760563380281,0.3873239436619718,0.897887323943662,47,1.0,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,60,0.25,284,0.6971830985915493,0.2992957746478873,0.397887323943662,0.0,0.0035211267605633804,0.18135646194717925,0.5784061372296666,0.39376429517274586,0.24613922546923261,0.6056338028169014,0.39436619718309857,0.897887323943662,283,1.5003245325684048e-11,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,60,0.5,284,0.545774647887324,0.36971830985915494,0.176056338028169,0.0,0.08450704225352113,0.18135646194717925,0.5784061372296666,0.39376429517274586,0.24613922546923261,0.6056338028169014,0.39436619718309857,0.897887323943662,260,0.0023115747945043957,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,60,1.0,284,0.2007042253521127,0.176056338028169,0.02464788732394366,0.0,0.6232394366197183,0.18135646194717925,0.5784061372296666,0.39376429517274586,0.24613922546923261,0.6056338028169014,0.39436619718309857,0.897887323943662,107,0.5620926850537901,OK
NQ,BULLISH_1000,dominance_stratum,BALANCED,1,0.25,173,0.3236994219653179,0.04046242774566474,0.2832369942196532,0.0,0.6358381502890174,0.11046511627906977,0.19298245614035087,0.0,1.0,0.8323699421965318,0.15606936416184972,0.9075144508670521,63,1.363671398024735e-10,OK
NQ,BULLISH_1000,dominance_stratum,BALANCED,1,0.5,173,0.023121387283236993,0.0,0.023121387283236993,0.0,0.976878612716763,0.11046511627906977,0.19298245614035087,0.0,1.0,0.8323699421965318,0.15606936416184972,0.9075144508670521,4,0.125,UNDERPOWERED
NQ,BULLISH_1000,dominance_stratum,BALANCED,1,1.0,173,0.0,0.0,0.0,0.0,1.0,0.11046511627906977,0.19298245614035087,0.0,1.0,0.8323699421965318,0.15606936416184972,0.9075144508670521,0,,UNDERPOWERED
NQ,BULLISH_1000,dominance_stratum,BALANCED,3,0.25,173,0.48554913294797686,0.12716763005780346,0.3583815028901734,0.0,0.3872832369942196,0.10526315789473684,0.24789915966386555,0.030303030303030304,0.7851239669421488,0.7630057803468208,0.21965317919075145,0.9075144508670521,106,1.0168289347541834e-09,OK
NQ,BULLISH_1000,dominance_stratum,BALANCED,3,0.5,173,0.08670520231213873,0.005780346820809248,0.08092485549132948,0.0,0.9075144508670521,0.10526315789473684,0.24789915966386555,0.030303030303030304,0.7851239669421488,0.7630057803468208,0.21965317919075145,0.9075144508670521,16,0.000518798828125,UNDERPOWERED
NQ,BULLISH_1000,dominance_stratum,BALANCED,3,1.0,173,0.005780346820809248,0.0,0.005780346820809248,0.0,0.9942196531791907,0.10526315789473684,0.24789915966386555,0.030303030303030304,0.7851239669421488,0.7630057803468208,0.21965317919075145,0.9075144508670521,1,1.0,UNDERPOWERED
NQ,BULLISH_1000,dominance_stratum,BALANCED,5,0.25,173,0.5606936416184971,0.19653179190751446,0.36416184971098264,0.0,0.24277456647398843,0.10588235294117647,0.2711864406779661,0.0875,0.5348837209302326,0.6994219653179191,0.30057803468208094,0.9075144508670521,131,3.321500013147583e-08,OK
NQ,BULLISH_1000,dominance_stratum,BALANCED,5,0.5,173,0.12138728323699421,0.046242774566473986,0.07514450867052024,0.0,0.8323699421965318,0.10588235294117647,0.2711864406779661,0.0875,0.5348837209302326,0.6994219653179191,0.30057803468208094,0.9075144508670521,29,0.0241195447742939,OK
NQ,BULLISH_1000,dominance_stratum,BALANCED,5,1.0,173,0.005780346820809248,0.005780346820809248,0.0,0.0,0.9884393063583815,0.10588235294117647,0.2711864406779661,0.0875,0.5348837209302326,0.6994219653179191,0.30057803468208094,0.9075144508670521,2,1.0,UNDERPOWERED
NQ,BULLISH_1000,dominance_stratum,BALANCED,10,0.25,173,0.6011560693641619,0.26011560693641617,0.34104046242774566,0.0,0.13872832369942195,0.05976095617529881,0.32460732984293195,0.1606060606060606,0.2558139534883721,0.6184971098265896,0.3815028901734104,0.9075144508670521,149,1.4920913863662092e-06,OK
NQ,BULLISH_1000,dominance_stratum,BALANCED,10,0.5,173,0.24277456647398843,0.11560693641618497,0.12716763005780346,0.0,0.6416184971098265,0.05976095617529881,0.32460732984293195,0.1606060606060606,0.2558139534883721,0.6184971098265896,0.3815028901734104,0.9075144508670521,62,0.007148733833163066,OK
NQ,BULLISH_1000,dominance_stratum,BALANCED,10,1.0,173,0.011560693641618497,0.011560693641618497,0.0,0.0,0.976878612716763,0.05976095617529881,0.32460732984293195,0.1606060606060606,0.2558139534883721,0.6184971098265896,0.3815028901734104,0.9075144508670521,4,1.0,UNDERPOWERED
NQ,BULLISH_1000,dominance_stratum,BALANCED,15,0.25,173,0.630057803468208,0.28901734104046245,0.34104046242774566,0.0,0.08092485549132948,0.04659498207885305,0.3509090909090909,0.2283464566929134,0.17557251908396945,0.5664739884393064,0.4277456647398844,0.9075144508670521,159,3.306476510172179e-06,OK
NQ,BULLISH_1000,dominance_stratum,BALANCED,15,0.5,173,0.2947976878612717,0.2023121387283237,0.09248554913294797,0.0,0.5028901734104047,0.04659498207885305,0.3509090909090909,0.2283464566929134,0.17557251908396945,0.5664739884393064,0.4277456647398844,0.9075144508670521,86,0.10522535125694396,OK
NQ,BULLISH_1000,dominance_stratum,BALANCED,15,1.0,173,0.03468208092485549,0.011560693641618497,0.023121387283236993,0.0,0.953757225433526,0.04659498207885305,0.3509090909090909,0.2283464566929134,0.17557251908396945,0.5664739884393064,0.4277456647398844,0.9075144508670521,8,0.2890625,UNDERPOWERED
NQ,BULLISH_1000,dominance_stratum,BALANCED,30,0.25,173,0.653179190751445,0.32947976878612717,0.3236994219653179,0.0,0.017341040462427744,0.1676300578034682,0.4666666666666667,0.30808080808080807,0.1956521739130435,0.5722543352601156,0.4277456647398844,0.9075144508670521,170,2.0959052717667597e-05,OK
NQ,BULLISH_1000,dominance_stratum,BALANCED,30,0.5,173,0.4277456647398844,0.30057803468208094,0.12716763005780346,0.0,0.27167630057803466,0.1676300578034682,0.4666666666666667,0.30808080808080807,0.1956521739130435,0.5722543352601156,0.4277456647398844,0.9075144508670521,126,0.06093825261566016,OK
NQ,BULLISH_1000,dominance_stratum,BALANCED,30,1.0,173,0.07514450867052024,0.046242774566473986,0.028901734104046242,0.0,0.8786127167630058,0.1676300578034682,0.4666666666666667,0.30808080808080807,0.1956521739130435,0.5722543352601156,0.4277456647398844,0.9075144508670521,21,0.38331031799316406,OK
NQ,BULLISH_1000,dominance_stratum,BALANCED,60,0.25,173,0.6589595375722543,0.34104046242774566,0.3179190751445087,0.0,0.0,0.11801242236024845,0.6045548654244306,0.4370860927152318,0.2567567567567568,0.6069364161849711,0.3930635838150289,0.9075144508670521,173,3.50253792366362e-05,OK
NQ,BULLISH_1000,dominance_stratum,BALANCED,60,0.5,173,0.5202312138728323,0.37572254335260113,0.14450867052023122,0.0,0.10404624277456648,0.11801242236024845,0.6045548654244306,0.4370860927152318,0.2567567567567568,0.6069364161849711,0.3930635838150289,0.9075144508670521,155,0.05353757584043604,OK
NQ,BULLISH_1000,dominance_stratum,BALANCED,60,1.0,173,0.23699421965317918,0.15028901734104047,0.08670520231213873,0.0,0.6127167630057804,0.11801242236024845,0.6045548654244306,0.4370860927152318,0.2567567567567568,0.6069364161849711,0.3930635838150289,0.9075144508670521,67,0.08643723427347082,OK
NQ,BULLISH_1000,dominance_stratum,DOWN_DOMINANT,1,0.25,227,0.2643171806167401,0.013215859030837005,0.2511013215859031,0.0,0.7224669603524229,0.08430232558139535,0.15938303341902313,0.0,1.0,0.8325991189427313,0.15859030837004406,0.8722466960352423,63,9.048317650695026e-15,OK
NQ,BULLISH_1000,dominance_stratum,DOWN_DOMINANT,1,0.5,227,0.02643171806167401,0.0,0.02643171806167401,0.0,0.973568281938326,0.08430232558139535,0.15938303341902313,0.0,1.0,0.8325991189427313,0.15859030837004406,0.8722466960352423,6,0.03125,UNDERPOWERED
NQ,BULLISH_1000,dominance_stratum,DOWN_DOMINANT,1,1.0,227,0.004405286343612335,0.0,0.004405286343612335,0.0,0.9955947136563876,0.08430232558139535,0.15938303341902313,0.0,1.0,0.8325991189427313,0.15859030837004406,0.8722466960352423,1,1.0,UNDERPOWERED
NQ,BULLISH_1000,dominance_stratum,DOWN_DOMINANT,3,0.25,227,0.3964757709251101,0.07048458149779736,0.32599118942731276,0.0,0.5330396475770925,0.09395973154362416,0.20930232558139536,0.029288702928870293,0.7666666666666667,0.7444933920704846,0.24669603524229075,0.8722466960352423,106,1.0994809875335328e-13,OK
NQ,BULLISH_1000,dominance_stratum,DOWN_DOMINANT,3,0.5,227,0.06167400881057269,0.004405286343612335,0.05726872246696035,0.0,0.933920704845815,0.09395973154362416,0.20930232558139536,0.029288702928870293,0.7666666666666667,0.7444933920704846,0.24669603524229075,0.8722466960352423,15,0.0009765625,UNDERPOWERED
NQ,BULLISH_1000,dominance_stratum,DOWN_DOMINANT,3,1.0,227,0.004405286343612335,0.0,0.004405286343612335,0.0,0.9955947136563876,0.09395973154362416,0.20930232558139536,0.029288702928870293,0.7666666666666667,0.7444933920704846,0.24669603524229075,0.8722466960352423,1,1.0,UNDERPOWERED
NQ,BULLISH_1000,dominance_stratum,DOWN_DOMINANT,5,0.25,227,0.4977973568281938,0.1277533039647577,0.3700440528634361,0.0,0.3744493392070485,0.12110726643598616,0.24581005586592178,0.05223880597014925,0.6601941747572816,0.7092511013215859,0.28193832599118945,0.8722466960352423,142,6.542224944064406e-13,OK
NQ,BULLISH_1000,dominance_stratum,DOWN_DOMINANT,5,0.5,227,0.09251101321585903,0.013215859030837005,0.07929515418502203,0.0,0.8942731277533039,0.12110726643598616,0.24581005586592178,0.05223880597014925,0.6601941747572816,0.7092511013215859,0.28193832599118945,0.8722466960352423,24,0.0002771615982055664,OK
NQ,BULLISH_1000,dominance_stratum,DOWN_DOMINANT,5,1.0,227,0.004405286343612335,0.0,0.004405286343612335,0.0,0.9955947136563876,0.12110726643598616,0.24581005586592178,0.05223880597014925,0.6601941747572816,0.7092511013215859,0.28193832599118945,0.8722466960352423,1,1.0,UNDERPOWERED
NQ,BULLISH_1000,dominance_stratum,DOWN_DOMINANT,10,0.25,227,0.6167400881057269,0.2026431718061674,0.41409691629955947,0.0,0.18061674008810572,0.09734513274336283,0.2972972972972973,0.11235955056179775,0.4010695187165775,0.6607929515418502,0.3303964757709251,0.8722466960352423,186,3.1128872649217725e-12,OK
NQ,BULLISH_1000,dominance_stratum,DOWN_DOMINANT,10,0.5,227,0.18502202643171806,0.07048458149779736,0.1145374449339207,0.0,0.7444933920704846,0.09734513274336283,0.2972972972972973,0.11235955056179775,0.4010695187165775,0.6607929515418502,0.3303964757709251,0.8722466960352423,58,0.0008617822405421265,OK
NQ,BULLISH_1000,dominance_stratum,DOWN_DOMINANT,10,1.0,227,0.00881057268722467,0.004405286343612335,0.004405286343612335,0.0,0.986784140969163,0.09734513274336283,0.2972972972972973,0.11235955056179775,0.4010695187165775,0.6607929515418502,0.3303964757709251,0.8722466960352423,3,1.0,UNDERPOWERED
NQ,BULLISH_1000,dominance_stratum,DOWN_DOMINANT,15,0.25,227,0.6387665198237885,0.2555066079295154,0.3832599118942731,0.0,0.10572687224669604,0.1,0.3333333333333333,0.1744186046511628,0.24641833810888253,0.6343612334801763,0.3568281938325991,0.8722466960352423,203,8.782978551181798e-10,OK
NQ,BULLISH_1000,dominance_stratum,DOWN_DOMINANT,15,0.5,227,0.2511013215859031,0.1277533039647577,0.12334801762114538,0.0,0.6211453744493393,0.1,0.3333333333333333,0.1744186046511628,0.24641833810888253,0.6343612334801763,0.3568281938325991,0.8722466960352423,86,0.0033532746580679047,OK
NQ,BULLISH_1000,dominance_stratum,DOWN_DOMINANT,15,1.0,227,0.02643171806167401,0.02643171806167401,0.0,0.0,0.947136563876652,0.1,0.3333333333333333,0.1744186046511628,0.24641833810888253,0.6343612334801763,0.3568281938325991,0.8722466960352423,12,1.0,UNDERPOWERED
NQ,BULLISH_1000,dominance_stratum,DOWN_DOMINANT,30,0.25,227,0.6740088105726872,0.2775330396475771,0.3964757709251101,0.0,0.048458149779735685,0.13786008230452676,0.4127906976744186,0.24,0.24395604395604398,0.6123348017621145,0.3876651982378855,0.8722466960352423,216,8.015361429963199e-10,OK
NQ,BULLISH_1000,dominance_stratum,DOWN_DOMINANT,30,0.5,227,0.3832599118942731,0.24669603524229075,0.13656387665198239,0.0,0.3700440528634361,0.13786008230452676,0.4127906976744186,0.24,0.24395604395604398,0.6123348017621145,0.3876651982378855,0.8722466960352423,143,0.011849894881018045,OK
NQ,BULLISH_1000,dominance_stratum,DOWN_DOMINANT,30,1.0,227,0.05726872246696035,0.06167400881057269,-0.004405286343612335,0.0,0.8810572687224669,0.13786008230452676,0.4127906976744186,0.24,0.24395604395604398,0.6123348017621145,0.3876651982378855,0.8722466960352423,27,1.0,OK
NQ,BULLISH_1000,dominance_stratum,DOWN_DOMINANT,60,0.25,227,0.7092511013215859,0.28634361233480177,0.42290748898678415,0.0,0.004405286343612335,0.1981981981981982,0.5066413662239089,0.3273542600896861,0.2244897959183673,0.6211453744493393,0.3788546255506608,0.8722466960352423,226,1.3953782373736419e-10,OK
