instrument,level_id,outcome_name,horizon,n_real,n_synth,status,p_raw,median_real,median_synth,p_bh
NQ,vwap_on_j-3,MAE_h,1,298,810,tested,0.04240267007305705,0.7291053262555385,0.9268262629337738,0.2126577092563377
NQ,vwap_on_j-3,MAE_h,3,298,810,tested,0.032028159175648226,1.3723135076508997,1.555852972006853,0.215189115828295
NQ,vwap_on_j-3,MAE_h,5,298,810,tested,0.024973271445952825,1.7464763930388691,1.922330619287251,0.18979686298924148
NQ,vwap_on_j-3,MAE_h,10,298,810,tested,0.05202819149980381,2.4478332323450864,2.5422992442166574,0.395414255398509
NQ,vwap_on_j-3,MAE_h,15,298,810,tested,0.04956806357178631,2.6537645083595796,3.203889753498835,0.3139310692879799
ES,mad_D_1.0,Q_h,1,1065,1054,tested,0.8710547108563456,0.005799999999908323,0.007964326593299539,0.9636099727728673
ES,mad_D_1.0,Q_h,3,1065,1054,tested,0.9439399245505495,-0.02753333333336439,-0.024800306335297798,0.9451697885267628
ES,mad_D_1.0,Q_h,5,1065,1054,tested,0.8618260981447402,-0.024294117647086215,-0.00998323236075925,0.9773119486410461
ES,mad_D_1.0,Q_h,10,1065,1054,tested,0.9050728653761976,-0.011077419354889224,-0.003928847461008784,0.999224152981752
ES,mad_D_1.0,Q_h,15,1065,1054,tested,0.9093271626652605,-0.03445925925925512,-0.022583994078367878,0.9719211582120787
ES,mad_D_1.5,Q_h,1,999,996,tested,0.9981521191931289,-0.06106363636370751,-0.04867427628428232,0.998152119193129
ES,mad_D_1.5,Q_h,3,999,996,tested,0.9015501076727217,-0.009958333333391587,-0.030279492203912777,0.9451697885267628
ES,mad_D_1.5,Q_h,5,999,996,tested,0.8738451969897174,-0.018073684210417253,-0.039426487745653785,0.9773119486410461
ES,mad_D_1.5,Q_h,10,999,996,tested,0.999224152981752,-0.029460526315807877,-0.0205294434629663,0.999224152981752
ES,mad_D_1.5,Q_h,15,999,996,tested,0.9851402714379794,-0.03121818181832416,-0.03849771383221807,0.9851402714379794
ES,mad_D_2.0,Q_h,1,953,952,tested,0.6044602563153565,-0.1130285714285232,-0.05985946280809003,0.8426505891121651
ES,mad_D_2.0,Q_h,3,953,952,tested,0.649027164150797,0.005800000000009427,-0.03542009546898562,0.9451697885267628
ES,mad_D_2.0,Q_h,5,953,952,tested,0.6077752599674688,-0.060861538461512495,-0.05204064643051726,0.9773119486410461
ES,mad_D_2.0,Q_h,10,953,952,tested,0.49751501799834363,-0.054729411764663574,-0.02719837908305545,0.9573902724618465
ES,mad_D_2.0,Q_h,15,953,952,tested,0.6200606373609272,-0.0710121212121687,-0.05634465231665588,0.9719211582120787
ES,mad_U_1.0,Q_h,1,1091,1081,tested,0.7700094144344483,-0.051625000000058166,-0.07287881583809701,0.9438825080164205
ES,mad_U_1.0,Q_h,3,1091,1081,tested,0.7722726862390507,-0.08955999999998315,-0.09193989530444924,0.9451697885267628
ES,mad_U_1.0,Q_h,5,1091,1081,tested,0.7477396270858245,-0.12297142857122317,-0.09806767757110596,0.9773119486410461
ES,mad_U_1.0,Q_h,10,1091,1081,tested,0.9018439030919962,-0.10150280373830436,-0.08939268479332979,0.999224152981752
ES,mad_U_1.0,Q_h,15,1091,1081,tested,0.9072189602343871,-0.08742142857142556,-0.08083229387112725,0.9719211582120787
ES,mad_U_1.5,Q_h,1,1019,1010,tested,0.4486025666580844,-0.040709090909083236,0.00673070317661768,0.8426505891121651
ES,mad_U_1.5,Q_h,3,1019,1010,tested,0.3888078191087455,-0.11278888888894777,-0.0645166476084125,0.9451697885267628
ES,mad_U_1.5,Q_h,5,1019,1010,tested,0.4950903356111541,-0.12531458333326856,-0.09467450699902166,0.9773119486410461
ES,mad_U_1.5,Q_h,10,1019,1010,tested,0.5466273105313194,-0.13161818181817414,-0.10982927960046349,0.9573902724618465
ES,mad_U_1.5,Q_h,15,1019,1010,tested,0.6076190115319275,-0.09833529411758604,-0.0746203656369124,0.9719211582120787
ES,mad_U_2.0,Q_h,1,943,949,tested,0.9330334931645239,0.013920000000143772,-0.03041384730090614,0.9848686872292196
ES,mad_U_2.0,Q_h,3,943,949,tested,0.7280464570640024,-0.09504827586207631,-0.06939336021969215,0.9451697885267628
ES,mad_U_2.0,Q_h,5,943,949,tested,0.6472597915035231,-0.07825454545441475,-0.06049370402902244,0.9773119486410461
ES,mad_U_2.0,Q_h,10,943,949,tested,0.5874072744130814,-0.06202666666673995,-0.05997821449137903,0.9573902724618465
ES,mad_U_2.0,Q_h,15,943,949,tested,0.642293254752228,-0.08608000000003813,-0.04792975289468207,0.9719211582120787
ES,mult_D_0.5,Q_h,1,1139,1081,tested,0.14555769218843642,-0.08333333333333327,-0.03916442364373198,0.6789370161765075
ES,mult_D_0.5,Q_h,3,1139,1081,tested,0.3069355184163395,-0.04285714285714278,-0.024267884748864262,0.9451697885267628
ES,mult_D_0.5,Q_h,5,1139,1081,tested,0.45014803219651334,-0.02083333333333333,-0.01245474253072786,0.9773119486410461
ES,mult_D_0.5,Q_h,10,1139,1081,tested,0.5207793973370441,-0.015151515151515096,-0.01245474253072786,0.9573902724618465
ES,mult_D_0.5,Q_h,15,1139,1081,tested,0.544955547069925,-0.008928571428571336,-0.008990517500394467,0.9719211582120787
ES,mult_D_1.0,Q_h,1,1050,997,tested,0.6197736586857798,0.0,-0.03531744515718554,0.8426505891121651
ES,mult_D_1.0,Q_h,3,1050,997,tested,0.838705998108891,-0.04257246376811593,0.014293636561957932,0.9451697885267628
ES,mult_D_1.0,Q_h,5,1050,997,tested,0.6812491175633588,-0.04347826086956518,-0.004890365335357149,0.9773119486410461
ES,mult_D_1.0,Q_h,10,1050,997,tested,0.610063098887933,-0.02409988385598141,-0.004263640108648474,0.9573902724618465
ES,mult_D_1.0,Q_h,15,1050,997,tested,0.6757002626459452,-0.037037037037037104,-0.011112255391146242,0.9719211582120787
ES,mult_D_1.5,Q_h,1,968,934,tested,0.9677920894473204,-0.08012820512820512,-0.08096846512745579,0.9939486324053561
ES,mult_D_1.5,Q_h,3,968,934,tested,0.9253786550544104,-0.03398617511520737,-0.045969337318787606,0.9451697885267628
ES,mult_D_1.5,Q_h,5,968,934,tested,0.9783167229639641,-0.0386904761904762,-0.04946016547834384,0.9783167229639641
ES,mult_D_1.5,Q_h,10,968,934,tested,0.9738339715241503,-0.012660256410256431,-0.010454437238095393,0.999224152981752
ES,mult_D_1.5,Q_h,15,968,934,tested,0.938367897180506,-0.02055647840531563,-0.011184185653447679,0.9719211582120787
ES,mult_D_2.0,Q_h,1,917,843,tested,0.19997757053440401,-0.19999999999999998,-0.05268819893535692,0.6789370161765075
ES,mult_D_2.0,Q_h,3,917,843,tested,0.692979826079221,-0.09999999999999999,-0.08890264014090381,0.9451697885267628
ES,mult_D_2.0,Q_h,5,917,843,tested,0.6342626850280924,-0.10204081632653061,-0.09897816792169276,0.9773119486410461
ES,mult_D_2.0,Q_h,10,917,843,tested,0.6551734336234063,-0.05882352941176471,-0.06009495467160158,0.9573902724618465
ES,mult_D_2.0,Q_h,15,917,843,tested,0.7344747870235253,-0.054545454545454515,-0.08091788240365833,0.9719211582120787
ES,mult_U_0.5,Q_h,1,1154,1095,tested,0.5091098470863351,-0.062499999999999986,-0.015705433148872922,0.8426505891121651
ES,mult_U_0.5,Q_h,3,1154,1095,tested,0.6578120705199559,-0.09999999999999999,-0.0801660391447424,0.9451697885267628
ES,mult_U_0.5,Q_h,5,1154,1095,tested,0.8084742030951713,-0.09999999999999998,-0.10258792469016399,0.9773119486410461
ES,mult_U_0.5,Q_h,10,1154,1095,tested,0.9488291516507135,-0.10128205128205126,-0.11347819609665229,0.999224152981752
ES,mult_U_0.5,Q_h,15,1154,1095,tested,0.8671258140835063,-0.08284313725490194,-0.10182880867978383,0.9719211582120787
ES,mult_U_1.0,Q_h,1,1055,995,tested,0.026194499017516068,-0.09090909090909091,0.01694343352048438,0.33179698755520354
ES,mult_U_1.0,Q_h,3,1055,995,tested,0.10341194732900816,-0.14285714285714285,-0.07969287267377907,0.7162594795616043
ES,mult_U_1.0,Q_h,5,1055,995,tested,0.25689793008800565,-0.15624999999999992,-0.1217906634299652,0.9773119486410461
ES,mult_U_1.0,Q_h,10,1055,995,tested,0.2698292986972616,-0.14285714285714285,-0.11311342099676645,0.9573902724618465
ES,mult_U_1.0,Q_h,15,1055,995,tested,0.41399360432041554,-0.12121212121212123,-0.11053747523454725,0.9719211582120787
ES,mult_U_1.5,Q_h,1,950,900,tested,0.6128380609117774,0.012499999999999989,0.052875469868325004,0.8426505891121651
ES,mult_U_1.5,Q_h,3,950,900,tested,0.677267147085038,-0.07142857142857142,-0.03663049342834384,0.9451697885267628
ES,mult_U_1.5,Q_h,5,950,900,tested,0.6246661843846847,-0.08012820512820512,-0.034336977233898155,0.9773119486410461
ES,mult_U_1.5,Q_h,10,950,900,tested,0.586430131750914,-0.05195681511470985,-0.03585257910779342,0.9573902724618465
ES,mult_U_1.5,Q_h,15,950,900,tested,0.6197968812817332,-0.07359307359307361,-0.031285129961876615,0.9719211582120787
ES,mult_U_2.0,Q_h,1,862,781,tested,0.3360061729320305,-0.09384164222873902,-0.041011809383489854,0.7510726218480681
ES,mult_U_2.0,Q_h,3,862,781,tested,0.45818733784166943,-0.0839160839160839,-0.04901370830611991,0.9451697885267628
ES,mult_U_2.0,Q_h,5,862,781,tested,0.599891090798516,-0.07692307692307693,-0.056322124008526486,0.9773119486410461
ES,mult_U_2.0,Q_h,10,862,781,tested,0.6997140565195593,-0.05263157894736843,0.0033549935550054935,0.9573902724618465
ES,mult_U_2.0,Q_h,15,862,781,tested,0.9463442856275502,-0.0121951219512195,-0.019729124810661858,0.9719211582120787
ES,overnight_high,Q_h,1,426,803,tested,0.39739388350314997,0.0,-0.006965106315328739,0.7947877670062999
ES,overnight_high,Q_h,3,426,803,tested,0.6716527712624555,0.06666666666666665,0.015486777645310212,0.9451697885267628
ES,overnight_high,Q_h,5,426,803,tested,0.5350866344590849,0.0488095238095238,0.0005321051502067326,0.9773119486410461
ES,overnight_high,Q_h,10,426,803,tested,0.7178263603253032,0.041129032258064524,0.06245316613985033,0.9573902724618465
ES,overnight_high,Q_h,15,426,803,tested,0.7289359350016522,0.04880952380952384,0.008438419112280804,0.9719211582120787
ES,overnight_low,Q_h,1,366,841,tested,0.19732592869542243,0.03851851851851848,-0.011989155033006682,0.6789370161765075
ES,overnight_low,Q_h,3,366,841,tested,0.1672387053696659,0.0666666666666667,-0.011678686068824532,0.9078672577210434
ES,overnight_low,Q_h,5,366,841,tested,0.31772345779441336,0.0317540322580645,-0.03073171218961107,0.9773119486410461
ES,overnight_low,Q_h,10,366,841,tested,0.7351270302857844,-0.041126760563380264,-0.04423017680003088,0.9573902724618465
ES,overnight_low,Q_h,15,366,841,tested,0.8563172932003962,0.0,-0.0485313356780907,0.9719211582120787
ES,overnight_mid,Q_h,1,648,873,tested,0.620900434082648,-0.015625,-0.04995402509905103,0.8426505891121651
ES,overnight_mid,Q_h,3,648,873,tested,0.7319887260499383,-0.04145299145299146,-0.08680456182587983,0.9451697885267628
ES,overnight_mid,Q_h,5,648,873,tested,0.7076583187851154,-0.024305555555555546,-0.0836826183213917,0.9773119486410461
ES,overnight_mid,Q_h,10,648,873,tested,0.7744455372715403,-0.027443609022556423,-0.08848211964408013,0.9573902724618465
ES,overnight_mid,Q_h,15,648,873,tested,0.913752551272438,-0.09009740259740258,-0.07060174367553929,0.9719211582120787
ES,overnight_open,Q_h,1,454,839,tested,0.0185273700407374,-0.19999999999999996,-0.08262731425566017,0.33179698755520354
ES,overnight_open,Q_h,3,454,839,tested,0.11309360203604278,-0.2,-0.13565901825573493,0.7162594795616043
ES,overnight_open,Q_h,5,454,839,tested,0.17863899080902734,-0.19999999999999996,-0.12353471084784497,0.9773119486410461
ES,overnight_open,Q_h,10,454,839,tested,0.15291195712623848,-0.1240409207161125,-0.06172992800306279,0.9573902724618465
ES,overnight_open,Q_h,15,454,839,tested,0.11456510762211226,-0.12499999999999996,-0.05083250548866797,0.9719211582120787
ES,prior_close,Q_h,1,347,808,tested,0.8875355012381673,-0.027027027027027018,0.05072647803353902,0.9636099727728673
ES,prior_close,Q_h,3,347,808,tested,0.7955944971044688,-0.027027027027027018,-0.05073618254299525,0.9451697885267628
ES,prior_close,Q_h,5,347,808,tested,0.7052652349509217,-0.09090909090909088,-0.05041219699662525,0.9773119486410461
ES,prior_close,Q_h,10,347,808,tested,0.9777270340757889,0.0,-0.04436114834640844,0.999224152981752
ES,prior_close,Q_h,15,347,808,tested,0.8432862853476488,-0.037037037037037035,-0.04436114834640844,0.9719211582120787
ES,prior_high,Q_h,1,235,768,tested,0.32303982442291745,-0.14285714285714285,-0.11580451572623976,0.7510726218480681
ES,prior_high,Q_h,3,235,768,tested,0.3689919549748073,-0.09090909090909088,-0.013568951776893821,0.9451697885267628
ES,prior_high,Q_h,5,235,768,tested,0.9087771379324832,0.0,-0.016583543680399482,0.9773119486410461
ES,prior_high,Q_h,10,235,768,tested,0.9788373027646872,0.0,0.0161456086597658,0.999224152981752
ES,prior_high,Q_h,15,235,768,tested,0.7922448950377721,0.05454545454545457,-0.007806086033884782,0.9719211582120787
ES,prior_low,Q_h,1,185,822,tested,0.12397994141601835,0.07692307692307693,-0.0677757452457172,0.6789370161765075
ES,prior_low,Q_h,3,185,822,tested,0.10583747552115107,0.0,-0.042509613553896805,0.7162594795616043
ES,prior_low,Q_h,5,185,822,tested,0.116318004382844,0.0447761194029851,-0.08464664176824085,0.9773119486410461
ES,prior_low,Q_h,10,185,822,tested,0.1586388594743653,0.03225806451612906,-0.06544413130138835,0.9573902724618465
ES,prior_low,Q_h,15,185,822,tested,0.2447065012771129,0.0,-0.08103862374589835,0.9719211582120787
ES,prior_rth_mid,Q_h,1,255,790,tested,0.274295624702791,-0.02631578947368424,-0.022942284390851296,0.7247520281491392
ES,prior_rth_mid,Q_h,3,255,790,tested,0.8149876313650506,-0.08333333333333327,-0.060207699888685205,0.9451697885267628
ES,prior_rth_mid,Q_h,5,255,790,tested,0.9193886115625918,-0.07142857142857141,-0.07546067255363546,0.9773119486410461
ES,prior_rth_mid,Q_h,10,255,790,tested,0.48537523654005443,0.058823529411764684,-0.039886948758241794,0.9573902724618465
ES,prior_rth_mid,Q_h,15,255,790,tested,0.24804670854336308,0.09090909090909088,-0.0263808620018817,0.9719211582120787
ES,prior_rth_vwap,Q_h,1,269,799,tested,0.22393859484073753,0.03678543583598747,0.030436371522228,0.6789370161765075
ES,prior_rth_vwap,Q_h,3,269,799,tested,0.32055553083066235,-0.048417271591897605,-0.019391160836248148,0.9451697885267628
ES,prior_rth_vwap,Q_h,5,269,799,tested,0.5626680832707676,-0.02052049969798447,-0.014599954455297846,0.9773119486410461
ES,prior_rth_vwap,Q_h,10,269,799,tested,0.5250252403413221,-0.0010956852450114828,0.013172693463638974,0.9573902724618465
ES,prior_rth_vwap,Q_h,15,269,799,tested,0.6517924344078092,0.008043571563612205,-0.020285360582187002,0.9719211582120787
ES,q_D_p25,Q_h,1,1152,974,tested,0.13182516368789599,-0.14285714285714285,-0.05594646330082467,0.6789370161765075
ES,q_D_p25,Q_h,3,1152,974,tested,0.09239279496041218,-0.08333333333333331,0.0074376148418737395,0.7162594795616043
ES,q_D_p25,Q_h,5,1152,974,tested,0.1481432498303159,-0.05989956958393115,0.025100846864036273,0.9773119486410461
ES,q_D_p25,Q_h,10,1152,974,tested,0.2191137541801782,-0.028949545078577325,0.006394848070479591,0.9573902724618465
ES,q_D_p25,Q_h,15,1152,974,tested,0.24611282554011538,-0.013452509931383198,-0.0014461862979093451,0.9719211582120787
ES,q_D_p75,Q_h,1,949,926,tested,0.1793167796813131,-0.14285714285714285,-0.07624665474122594,0.6789370161765075
ES,q_D_p75,Q_h,3,949,926,tested,0.3539707253471134,-0.07258064516129036,-0.05518638047364197,0.9451697885267628
ES,q_D_p75,Q_h,5,949,926,tested,0.5667148556983803,-0.07692307692307696,-0.05858879920673356,0.9773119486410461
ES,q_D_p75,Q_h,10,949,926,tested,0.5499930270640676,-0.04761904761904766,-0.029671570647756974,0.9573902724618465
ES,q_D_p75,Q_h,15,949,926,tested,0.7476913555025553,-0.049382716049382686,-0.018288516392032383,0.9719211582120787
ES,q_D_p90,Q_h,1,828,850,tested,0.286086326900976,-0.0983870967743754,0.002984967527507755,0.7247520281491392
ES,q_D_p90,Q_h,3,828,850,tested,0.500075007382119,-0.055727554179566555,-0.023147111938437014,0.9451697885267628
ES,q_D_p90,Q_h,5,828,850,tested,0.53018620721083,-0.07963800904981656,-0.03778420247283129,0.9773119486410461
ES,q_D_p90,Q_h,10,828,850,tested,0.3815341444482725,-0.07963800904981656,-0.029809502642704544,0.9573902724618465
ES,q_D_p90,Q_h,15,828,850,tested,0.48631588919375257,-0.09440476190479785,-0.060745560105613966,0.9719211582120787
ES,q_D_p95,Q_h,1,745,844,tested,0.6439999363549408,-0.009090909090942123,-0.07145648303895934,0.8438619855685431
ES,q_D_p95,Q_h,3,745,844,tested,0.8884864620424304,-0.052380952380883083,-0.033322856097865124,0.9451697885267628
ES,q_D_p95,Q_h,5,745,844,tested,0.9515932131504922,-0.06250000000000001,-0.036172869580522765,0.9773119486410461
ES,q_D_p95,Q_h,10,745,844,tested,0.6521501666337031,-0.055555555555555546,-0.023371059966622414,0.9573902724618465
ES,q_D_p95,Q_h,15,745,844,tested,0.6218685436632345,-0.057894736842124414,-0.05312785398274697,0.9719211582120787
ES,q_U_p25,Q_h,1,1151,1044,tested,0.4966705321566045,-0.1111111111111111,-0.08793100934064149,0.8426505891121651
ES,q_U_p25,Q_h,3,1151,1044,tested,0.5478533591837258,-0.11111111111111109,-0.11327718385548127,0.9451697885267628
ES,q_U_p25,Q_h,5,1151,1044,tested,0.4417359980385549,-0.11538461538461542,-0.08896912050456746,0.9773119486410461
ES,q_U_p25,Q_h,10,1151,1044,tested,0.5433601719238537,-0.12500000000000006,-0.07444728103915196,0.9573902724618465
ES,q_U_p25,Q_h,15,1151,1044,tested,0.5549628619579674,-0.0967741935483871,-0.090134189044932,0.9719211582120787
ES,q_U_p75,Q_h,1,932,908,tested,0.23226792658669992,0.0,0.06355235333638642,0.6789370161765075
ES,q_U_p75,Q_h,3,932,908,tested,0.49594134705206283,-0.0666666666666667,-0.03947234584898599,0.9451697885267628
ES,q_U_p75,Q_h,5,932,908,tested,0.48734831236655174,-0.07417582417582419,-0.06001432566427958,0.9773119486410461
ES,q_U_p75,Q_h,10,932,908,tested,0.5261693416863858,-0.0696236559139785,-0.061453302315987245,0.9573902724618465
ES,q_U_p75,Q_h,15,932,908,tested,0.4308363814880398,-0.08823529411764705,-0.0626433148532696,0.9719211582120787
ES,q_U_p90,Q_h,1,792,779,tested,0.5447860203272851,-0.033333333333454604,0.02842254929083328,0.8426505891121651
ES,q_U_p90,Q_h,3,792,779,tested,0.8044163970731102,-0.005208333333257542,-0.0383293201726594,0.9451697885267628
ES,q_U_p90,Q_h,5,792,779,tested,0.8172753071767842,-0.057983193277328274,-0.049575147976956294,0.9773119486410461
ES,q_U_p90,Q_h,10,792,779,tested,0.6758690306330919,-0.01132478632479252,0.016595713189162746,0.9573902724618465
ES,q_U_p90,Q_h,15,792,779,tested,0.8177855576177893,-0.013478915662677737,0.004943114752475392,0.9719211582120787
ES,q_U_p95,Q_h,1,711,774,tested,0.8638705731730768,0.06666666666666661,0.08896245255913099,0.9636099727728673
ES,q_U_p95,Q_h,3,711,774,tested,0.6816458103447116,0.0,-0.022176169243287476,0.9451697885267628
ES,q_U_p95,Q_h,5,711,774,tested,0.7909846315922877,-0.0045454545453884,-0.0016841646317827562,0.9773119486410461
ES,q_U_p95,Q_h,10,711,774,tested,0.7056085269772501,-0.0013157894736650633,0.0498155070747957,0.9573902724618465
ES,q_U_p95,Q_h,15,711,774,tested,0.6308285445429882,0.0,-0.001959814933070455,0.9719211582120787
ES,vwap_on_j+0,Q_h,1,700,876,tested,0.5785016401816045,-0.07856451413936795,-0.04888792752238562,0.8426505891121651
ES,vwap_on_j+0,Q_h,3,700,876,tested,0.9451697885267628,-0.009615228612747138,-0.06385645846013648,0.9451697885267628
ES,vwap_on_j+0,Q_h,5,700,876,tested,0.787203738134606,-0.007939493030482685,-0.08040163149169324,0.9773119486410461
ES,vwap_on_j+0,Q_h,10,700,876,tested,0.7118266571532534,-0.02056656003591217,-0.05918943884335809,0.9573902724618465
ES,vwap_on_j+0,Q_h,15,700,876,tested,0.8928541657115907,-0.04842977733390237,-0.05060135146356623,0.9719211582120787
ES,vwap_on_j+1,Q_h,1,657,859,tested,0.38718569841057815,-0.0740580122251231,0.022883664770051836,0.7947877670062999
ES,vwap_on_j+1,Q_h,3,657,859,tested,0.5844059716023442,-0.032496835082686935,-0.023834712097595932,0.9451697885267628
ES,vwap_on_j+1,Q_h,5,657,859,tested,0.9448304378910596,-0.02588554614908388,-0.03966517721377645,0.9773119486410461
ES,vwap_on_j+1,Q_h,10,657,859,tested,0.42234326179906645,0.030015379552510515,-0.03894726640313783,0.9573902724618465
ES,vwap_on_j+1,Q_h,15,657,859,tested,0.30250901902782723,0.07531674701640441,-0.024404100241081323,0.9719211582120787
ES,vwap_on_j+2,Q_h,1,418,793,tested,0.19988466903006386,0.16351273194400578,0.05273317318133192,0.6789370161765075
ES,vwap_on_j+2,Q_h,3,418,793,tested,0.0975190595893753,0.20222764693916262,0.08262151157668991,0.7162594795616043
ES,vwap_on_j+2,Q_h,5,418,793,tested,0.1646382712503176,0.17174078292333028,0.05214277907392291,0.9773119486410461
ES,vwap_on_j+2,Q_h,10,418,793,tested,0.22337587240473467,0.12616239315457098,0.05182522260992509,0.9573902724618465
ES,vwap_on_j+2,Q_h,15,418,793,tested,0.1817151610217339,0.09273030475091038,-0.0020248202187455352,0.9719211582120787
ES,vwap_on_j+3,Q_h,1,202,773,tested,0.8515662380351172,-0.02330468636755542,-0.01214851573240592,0.9636099727728673
ES,vwap_on_j+3,Q_h,3,202,773,tested,0.8760056342385628,-0.06476443828788826,-0.02716323804042986,0.9451697885267628
ES,vwap_on_j+3,Q_h,5,202,773,tested,0.6448044451718162,-0.02599325006320151,-0.029276408790306147,0.9773119486410461
ES,vwap_on_j+3,Q_h,10,202,773,tested,0.351686306058287,0.09483657188374608,0.010860695317883012,0.9573902724618465
ES,vwap_on_j+3,Q_h,15,202,773,tested,0.1621042461581299,0.08135354459050753,-0.027444555982583527,0.9719211582120787
ES,vwap_on_j-1,Q_h,1,595,884,tested,0.718145781954284,-0.11923404165785405,-0.0720666735976322,0.9096513238087598
ES,vwap_on_j-1,Q_h,3,595,884,tested,0.8928596156172084,-0.14524356076844924,-0.1035151704666284,0.9451697885267628
ES,vwap_on_j-1,Q_h,5,595,884,tested,0.7855568516780943,-0.13842983065114822,-0.06554425279165592,0.9773119486410461
ES,vwap_on_j-1,Q_h,10,595,884,tested,0.7810289064820326,-0.10915817930294397,-0.07593521596449902,0.9573902724618465
ES,vwap_on_j-1,Q_h,15,595,884,tested,0.5643454796882132,-0.09067890845229461,-0.03914181949671472,0.9719211582120787
ES,vwap_on_j-2,Q_h,1,385,850,tested,0.09627197996944015,0.1421931942467281,-0.02648435156394651,0.6789370161765075
ES,vwap_on_j-2,Q_h,3,385,850,tested,0.103152038005672,0.1128345475520161,-0.02886239915884073,0.7162594795616043
ES,vwap_on_j-2,Q_h,5,385,850,tested,0.15603059115269052,0.04452299344484344,-0.041105442852432644,0.9773119486410461
ES,vwap_on_j-2,Q_h,10,385,850,tested,0.28736768432643744,0.020793054028828587,-0.03822939065675631,0.9573902724618465
ES,vwap_on_j-2,Q_h,15,385,850,tested,0.5740070914504747,-0.0033420408141285984,-0.04490807110776099,0.9719211582120787
ES,vwap_on_j-3,Q_h,1,213,845,tested,0.021220863555493588,-0.29132920476487406,-0.03767794012118328,0.33179698755520354
ES,vwap_on_j-3,Q_h,3,213,845,tested,0.20892951073531507,-0.09747650722511021,-0.044595533246008165,0.9451697885267628
ES,vwap_on_j-3,Q_h,5,213,845,tested,0.11320467908969227,-0.07496915002866444,-0.06108284019228451,0.9773119486410461
ES,vwap_on_j-3,Q_h,10,213,845,tested,0.18041498636143938,-0.16422944722785363,-0.06754528954880723,0.9573902724618465
ES,vwap_on_j-3,Q_h,15,213,845,tested,0.18315267739394592,-0.10116004099119677,-0.061926144154100235,0.9719211582120787
NQ,mad_D_1.0,Q_h,1,1057,1057,tested,0.7476980943526748,-0.12713960396037446,-0.13828860801119602,0.9897373983925823
NQ,mad_D_1.0,Q_h,3,1057,1057,tested,0.9788006755263974,-0.054481012658274965,-0.04249597847629703,0.9788006755263974
NQ,mad_D_1.0,Q_h,5,1057,1057,tested,0.9897427680322741,-0.007399999999973728,0.009045459276031982,0.989751090395297
NQ,mad_D_1.0,Q_h,10,1057,1057,tested,0.8592002429752656,-0.02628615384616961,-0.008942962402003696,0.9874507966705409
NQ,mad_D_1.0,Q_h,15,1057,1057,tested,0.8590156512498642,-0.04070909090911628,-0.02299898390432769,0.9938374428376148
NQ,mad_D_1.5,Q_h,1,985,973,tested,0.6250943993903871,-0.05474074074084422,-0.05027568588012666,0.9897373983925823
NQ,mad_D_1.5,Q_h,3,985,973,tested,0.6870956110575932,-0.029002857142872297,0.005104856552206936,0.9788006755263974
NQ,mad_D_1.5,Q_h,5,985,973,tested,0.6472492055436544,-0.019665853658452588,-0.018281817195135646,0.989751090395297
NQ,mad_D_1.5,Q_h,10,985,973,tested,0.6530632786156333,-0.013023308270630161,-0.007332662243840916,0.9874507966705409
NQ,mad_D_1.5,Q_h,15,985,973,tested,0.6842680886569625,-0.02011980676327856,-0.0017734584192180618,0.9938374428376148
NQ,mad_D_2.0,Q_h,1,910,911,tested,0.8972368330027163,-0.057727999999964,-0.05046434132479281,0.9897373983925823
NQ,mad_D_2.0,Q_h,3,910,911,tested,0.975328303184063,-0.0213355769230615,-0.02205442521049065,0.9788006755263974
NQ,mad_D_2.0,Q_h,5,910,911,tested,0.9758210525297039,-0.03040882117077951,-0.007649571923018887,0.989751090395297
NQ,mad_D_2.0,Q_h,10,910,911,tested,0.9351387169238953,0.0023413428084935305,0.008621621810758042,0.9874507966705409
NQ,mad_D_2.0,Q_h,15,910,911,tested,0.8609874757868564,0.002673624634869955,-0.01638989853024152,0.9938374428376148
NQ,mad_U_1.0,Q_h,1,1083,1081,tested,0.8416265325759767,0.1231689655173325,0.12513704384216237,0.9897373983925823
NQ,mad_U_1.0,Q_h,3,1083,1081,tested,0.8824382145477146,0.026177931034481926,0.005619612955037609,0.9788006755263974
NQ,mad_U_1.0,Q_h,5,1083,1081,tested,0.8731815767545743,-0.004536363636527182,-0.003810800940272839,0.989751090395297
NQ,mad_U_1.0,Q_h,10,1083,1081,tested,0.7936645716975492,-0.056234210526302994,-0.027381704442239318,0.9874507966705409
NQ,mad_U_1.0,Q_h,15,1083,1081,tested,0.7821923221546825,-0.0583957894736638,-0.046711351355718154,0.9938374428376148
NQ,mad_U_1.5,Q_h,1,999,1002,tested,0.6848158321365352,0.11983432835828052,0.11466915451234647,0.9897373983925823
NQ,mad_U_1.5,Q_h,3,999,1002,tested,0.8147886748815918,0.038335384615437285,0.03423231962237914,0.9788006755263974
NQ,mad_U_1.5,Q_h,5,999,1002,tested,0.743892781454897,-0.008924260355009313,-0.015748390404807237,0.989751090395297
NQ,mad_U_1.5,Q_h,10,999,1002,tested,0.7710153390009402,-0.017461016949170512,-0.04060368121090948,0.9874507966705409
NQ,mad_U_1.5,Q_h,15,999,1002,tested,0.8754900392496268,-0.046678181818199625,-0.05471555010617807,0.9938374428376148
NQ,mad_U_2.0,Q_h,1,931,929,tested,0.9497836384882309,0.13121584158417846,0.13801920011015184,0.9897373983925823
