instrument,level_id,horizon,k,arm,barrier_order,n
NQ,vwap_on_j+3,3,1.5,REAL,NEITHER_REACHED,110
NQ,vwap_on_j+3,3,1.5,REAL,CONTINUATION_FIRST,101
NQ,vwap_on_j+3,3,1.5,REAL,REJECTION_FIRST,92
NQ,vwap_on_j+3,3,1.5,REAL,SAME_BAR_BARRIER_TIE,1
NQ,vwap_on_j+3,3,1.5,SYNTHETIC,CONTINUATION_FIRST,322
NQ,vwap_on_j+3,3,1.5,SYNTHETIC,REJECTION_FIRST,276
NQ,vwap_on_j+3,3,1.5,SYNTHETIC,NEITHER_REACHED,181
NQ,vwap_on_j+3,3,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,10
NQ,vwap_on_j+3,3,2.0,REAL,NEITHER_REACHED,179
NQ,vwap_on_j+3,3,2.0,REAL,CONTINUATION_FIRST,66
NQ,vwap_on_j+3,3,2.0,REAL,REJECTION_FIRST,59
NQ,vwap_on_j+3,3,2.0,SYNTHETIC,NEITHER_REACHED,330
NQ,vwap_on_j+3,3,2.0,SYNTHETIC,CONTINUATION_FIRST,236
NQ,vwap_on_j+3,3,2.0,SYNTHETIC,REJECTION_FIRST,217
NQ,vwap_on_j+3,3,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,6
NQ,vwap_on_j+3,5,0.5,REAL,REJECTION_FIRST,133
NQ,vwap_on_j+3,5,0.5,REAL,CONTINUATION_FIRST,116
NQ,vwap_on_j+3,5,0.5,REAL,SAME_BAR_BARRIER_TIE,55
NQ,vwap_on_j+3,5,0.5,SYNTHETIC,CONTINUATION_FIRST,313
NQ,vwap_on_j+3,5,0.5,SYNTHETIC,REJECTION_FIRST,289
NQ,vwap_on_j+3,5,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,185
NQ,vwap_on_j+3,5,0.5,SYNTHETIC,NEITHER_REACHED,2
NQ,vwap_on_j+3,5,1.0,REAL,CONTINUATION_FIRST,139
NQ,vwap_on_j+3,5,1.0,REAL,REJECTION_FIRST,137
NQ,vwap_on_j+3,5,1.0,REAL,NEITHER_REACHED,21
NQ,vwap_on_j+3,5,1.0,REAL,SAME_BAR_BARRIER_TIE,7
NQ,vwap_on_j+3,5,1.0,SYNTHETIC,CONTINUATION_FIRST,366
NQ,vwap_on_j+3,5,1.0,SYNTHETIC,REJECTION_FIRST,347
NQ,vwap_on_j+3,5,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,43
NQ,vwap_on_j+3,5,1.0,SYNTHETIC,NEITHER_REACHED,33
NQ,vwap_on_j+3,5,1.5,REAL,CONTINUATION_FIRST,120
NQ,vwap_on_j+3,5,1.5,REAL,REJECTION_FIRST,109
NQ,vwap_on_j+3,5,1.5,REAL,NEITHER_REACHED,74
NQ,vwap_on_j+3,5,1.5,REAL,SAME_BAR_BARRIER_TIE,1
NQ,vwap_on_j+3,5,1.5,SYNTHETIC,CONTINUATION_FIRST,366
NQ,vwap_on_j+3,5,1.5,SYNTHETIC,REJECTION_FIRST,315
NQ,vwap_on_j+3,5,1.5,SYNTHETIC,NEITHER_REACHED,98
NQ,vwap_on_j+3,5,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,10
NQ,vwap_on_j+3,5,2.0,REAL,NEITHER_REACHED,140
NQ,vwap_on_j+3,5,2.0,REAL,CONTINUATION_FIRST,88
NQ,vwap_on_j+3,5,2.0,REAL,REJECTION_FIRST,76
NQ,vwap_on_j+3,5,2.0,SYNTHETIC,CONTINUATION_FIRST,296
NQ,vwap_on_j+3,5,2.0,SYNTHETIC,REJECTION_FIRST,276
NQ,vwap_on_j+3,5,2.0,SYNTHETIC,NEITHER_REACHED,211
NQ,vwap_on_j+3,5,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,6
NQ,vwap_on_j+3,10,0.5,REAL,REJECTION_FIRST,133
NQ,vwap_on_j+3,10,0.5,REAL,CONTINUATION_FIRST,116
NQ,vwap_on_j+3,10,0.5,REAL,SAME_BAR_BARRIER_TIE,55
NQ,vwap_on_j+3,10,0.5,SYNTHETIC,CONTINUATION_FIRST,313
NQ,vwap_on_j+3,10,0.5,SYNTHETIC,REJECTION_FIRST,291
NQ,vwap_on_j+3,10,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,185
NQ,vwap_on_j+3,10,1.0,REAL,CONTINUATION_FIRST,147
NQ,vwap_on_j+3,10,1.0,REAL,REJECTION_FIRST,144
NQ,vwap_on_j+3,10,1.0,REAL,SAME_BAR_BARRIER_TIE,7
NQ,vwap_on_j+3,10,1.0,REAL,NEITHER_REACHED,6
NQ,vwap_on_j+3,10,1.0,SYNTHETIC,CONTINUATION_FIRST,375
NQ,vwap_on_j+3,10,1.0,SYNTHETIC,REJECTION_FIRST,364
NQ,vwap_on_j+3,10,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,43
NQ,vwap_on_j+3,10,1.0,SYNTHETIC,NEITHER_REACHED,7
NQ,vwap_on_j+3,10,1.5,REAL,CONTINUATION_FIRST,142
NQ,vwap_on_j+3,10,1.5,REAL,REJECTION_FIRST,132
NQ,vwap_on_j+3,10,1.5,REAL,NEITHER_REACHED,28
NQ,vwap_on_j+3,10,1.5,REAL,SAME_BAR_BARRIER_TIE,2
NQ,vwap_on_j+3,10,1.5,SYNTHETIC,CONTINUATION_FIRST,394
NQ,vwap_on_j+3,10,1.5,SYNTHETIC,REJECTION_FIRST,345
NQ,vwap_on_j+3,10,1.5,SYNTHETIC,NEITHER_REACHED,40
NQ,vwap_on_j+3,10,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,10
NQ,vwap_on_j+3,10,2.0,REAL,CONTINUATION_FIRST,124
NQ,vwap_on_j+3,10,2.0,REAL,REJECTION_FIRST,116
NQ,vwap_on_j+3,10,2.0,REAL,NEITHER_REACHED,64
NQ,vwap_on_j+3,10,2.0,SYNTHETIC,CONTINUATION_FIRST,352
NQ,vwap_on_j+3,10,2.0,SYNTHETIC,REJECTION_FIRST,338
NQ,vwap_on_j+3,10,2.0,SYNTHETIC,NEITHER_REACHED,93
NQ,vwap_on_j+3,10,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,6
NQ,vwap_on_j+3,15,0.5,REAL,REJECTION_FIRST,133
NQ,vwap_on_j+3,15,0.5,REAL,CONTINUATION_FIRST,116
NQ,vwap_on_j+3,15,0.5,REAL,SAME_BAR_BARRIER_TIE,55
NQ,vwap_on_j+3,15,0.5,SYNTHETIC,CONTINUATION_FIRST,313
NQ,vwap_on_j+3,15,0.5,SYNTHETIC,REJECTION_FIRST,291
NQ,vwap_on_j+3,15,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,185
NQ,vwap_on_j+3,15,1.0,REAL,CONTINUATION_FIRST,149
NQ,vwap_on_j+3,15,1.0,REAL,REJECTION_FIRST,146
NQ,vwap_on_j+3,15,1.0,REAL,SAME_BAR_BARRIER_TIE,7
NQ,vwap_on_j+3,15,1.0,REAL,NEITHER_REACHED,2
NQ,vwap_on_j+3,15,1.0,SYNTHETIC,CONTINUATION_FIRST,377
NQ,vwap_on_j+3,15,1.0,SYNTHETIC,REJECTION_FIRST,367
NQ,vwap_on_j+3,15,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,43
NQ,vwap_on_j+3,15,1.0,SYNTHETIC,NEITHER_REACHED,2
NQ,vwap_on_j+3,15,1.5,REAL,CONTINUATION_FIRST,147
NQ,vwap_on_j+3,15,1.5,REAL,REJECTION_FIRST,142
NQ,vwap_on_j+3,15,1.5,REAL,NEITHER_REACHED,13
NQ,vwap_on_j+3,15,1.5,REAL,SAME_BAR_BARRIER_TIE,2
NQ,vwap_on_j+3,15,1.5,SYNTHETIC,CONTINUATION_FIRST,403
NQ,vwap_on_j+3,15,1.5,SYNTHETIC,REJECTION_FIRST,355
NQ,vwap_on_j+3,15,1.5,SYNTHETIC,NEITHER_REACHED,21
NQ,vwap_on_j+3,15,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,10
NQ,vwap_on_j+3,15,2.0,REAL,CONTINUATION_FIRST,137
NQ,vwap_on_j+3,15,2.0,REAL,REJECTION_FIRST,135
NQ,vwap_on_j+3,15,2.0,REAL,NEITHER_REACHED,32
NQ,vwap_on_j+3,15,2.0,SYNTHETIC,CONTINUATION_FIRST,375
NQ,vwap_on_j+3,15,2.0,SYNTHETIC,REJECTION_FIRST,356
NQ,vwap_on_j+3,15,2.0,SYNTHETIC,NEITHER_REACHED,52
NQ,vwap_on_j+3,15,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,6
NQ,vwap_on_j-1,1,0.5,REAL,CONTINUATION_FIRST,240
NQ,vwap_on_j-1,1,0.5,REAL,REJECTION_FIRST,224
NQ,vwap_on_j-1,1,0.5,REAL,SAME_BAR_BARRIER_TIE,193
NQ,vwap_on_j-1,1,0.5,REAL,NEITHER_REACHED,6
NQ,vwap_on_j-1,1,0.5,SYNTHETIC,REJECTION_FIRST,314
NQ,vwap_on_j-1,1,0.5,SYNTHETIC,CONTINUATION_FIRST,279
NQ,vwap_on_j-1,1,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,242
NQ,vwap_on_j-1,1,0.5,SYNTHETIC,NEITHER_REACHED,7
NQ,vwap_on_j-1,1,1.0,REAL,CONTINUATION_FIRST,265
NQ,vwap_on_j-1,1,1.0,REAL,REJECTION_FIRST,245
NQ,vwap_on_j-1,1,1.0,REAL,NEITHER_REACHED,95
NQ,vwap_on_j-1,1,1.0,REAL,SAME_BAR_BARRIER_TIE,58
NQ,vwap_on_j-1,1,1.0,SYNTHETIC,REJECTION_FIRST,349
NQ,vwap_on_j-1,1,1.0,SYNTHETIC,CONTINUATION_FIRST,321
NQ,vwap_on_j-1,1,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,90
NQ,vwap_on_j-1,1,1.0,SYNTHETIC,NEITHER_REACHED,82
NQ,vwap_on_j-1,1,1.5,REAL,NEITHER_REACHED,241
NQ,vwap_on_j-1,1,1.5,REAL,REJECTION_FIRST,204
NQ,vwap_on_j-1,1,1.5,REAL,CONTINUATION_FIRST,199
NQ,vwap_on_j-1,1,1.5,REAL,SAME_BAR_BARRIER_TIE,19
NQ,vwap_on_j-1,1,1.5,SYNTHETIC,REJECTION_FIRST,293
NQ,vwap_on_j-1,1,1.5,SYNTHETIC,CONTINUATION_FIRST,272
NQ,vwap_on_j-1,1,1.5,SYNTHETIC,NEITHER_REACHED,249
NQ,vwap_on_j-1,1,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,28
NQ,vwap_on_j-1,1,2.0,REAL,NEITHER_REACHED,357
NQ,vwap_on_j-1,1,2.0,REAL,REJECTION_FIRST,155
NQ,vwap_on_j-1,1,2.0,REAL,CONTINUATION_FIRST,144
NQ,vwap_on_j-1,1,2.0,REAL,SAME_BAR_BARRIER_TIE,7
NQ,vwap_on_j-1,1,2.0,SYNTHETIC,NEITHER_REACHED,414
NQ,vwap_on_j-1,1,2.0,SYNTHETIC,REJECTION_FIRST,227
NQ,vwap_on_j-1,1,2.0,SYNTHETIC,CONTINUATION_FIRST,191
NQ,vwap_on_j-1,1,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,10
NQ,vwap_on_j-1,3,0.5,REAL,CONTINUATION_FIRST,242
NQ,vwap_on_j-1,3,0.5,REAL,REJECTION_FIRST,226
NQ,vwap_on_j-1,3,0.5,REAL,SAME_BAR_BARRIER_TIE,193
NQ,vwap_on_j-1,3,0.5,REAL,NEITHER_REACHED,2
NQ,vwap_on_j-1,3,0.5,SYNTHETIC,REJECTION_FIRST,316
NQ,vwap_on_j-1,3,0.5,SYNTHETIC,CONTINUATION_FIRST,281
NQ,vwap_on_j-1,3,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,242
NQ,vwap_on_j-1,3,0.5,SYNTHETIC,NEITHER_REACHED,3
NQ,vwap_on_j-1,3,1.0,REAL,CONTINUATION_FIRST,306
NQ,vwap_on_j-1,3,1.0,REAL,REJECTION_FIRST,278
NQ,vwap_on_j-1,3,1.0,REAL,SAME_BAR_BARRIER_TIE,60
NQ,vwap_on_j-1,3,1.0,REAL,NEITHER_REACHED,19
NQ,vwap_on_j-1,3,1.0,SYNTHETIC,REJECTION_FIRST,389
NQ,vwap_on_j-1,3,1.0,SYNTHETIC,CONTINUATION_FIRST,350
NQ,vwap_on_j-1,3,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,94
NQ,vwap_on_j-1,3,1.0,SYNTHETIC,NEITHER_REACHED,9
NQ,vwap_on_j-1,3,1.5,REAL,CONTINUATION_FIRST,293
NQ,vwap_on_j-1,3,1.5,REAL,REJECTION_FIRST,273
NQ,vwap_on_j-1,3,1.5,REAL,NEITHER_REACHED,76
NQ,vwap_on_j-1,3,1.5,REAL,SAME_BAR_BARRIER_TIE,21
NQ,vwap_on_j-1,3,1.5,SYNTHETIC,REJECTION_FIRST,383
NQ,vwap_on_j-1,3,1.5,SYNTHETIC,CONTINUATION_FIRST,347
NQ,vwap_on_j-1,3,1.5,SYNTHETIC,NEITHER_REACHED,81
NQ,vwap_on_j-1,3,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,31
NQ,vwap_on_j-1,3,2.0,REAL,REJECTION_FIRST,245
NQ,vwap_on_j-1,3,2.0,REAL,CONTINUATION_FIRST,238
NQ,vwap_on_j-1,3,2.0,REAL,NEITHER_REACHED,173
NQ,vwap_on_j-1,3,2.0,REAL,SAME_BAR_BARRIER_TIE,7
NQ,vwap_on_j-1,3,2.0,SYNTHETIC,REJECTION_FIRST,334
NQ,vwap_on_j-1,3,2.0,SYNTHETIC,CONTINUATION_FIRST,311
NQ,vwap_on_j-1,3,2.0,SYNTHETIC,NEITHER_REACHED,186
NQ,vwap_on_j-1,3,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,11
NQ,vwap_on_j-1,5,0.5,REAL,CONTINUATION_FIRST,242
NQ,vwap_on_j-1,5,0.5,REAL,REJECTION_FIRST,227
NQ,vwap_on_j-1,5,0.5,REAL,SAME_BAR_BARRIER_TIE,193
NQ,vwap_on_j-1,5,0.5,REAL,NEITHER_REACHED,1
NQ,vwap_on_j-1,5,0.5,SYNTHETIC,REJECTION_FIRST,318
NQ,vwap_on_j-1,5,0.5,SYNTHETIC,CONTINUATION_FIRST,281
NQ,vwap_on_j-1,5,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,242
NQ,vwap_on_j-1,5,0.5,SYNTHETIC,NEITHER_REACHED,1
NQ,vwap_on_j-1,5,1.0,REAL,CONTINUATION_FIRST,313
NQ,vwap_on_j-1,5,1.0,REAL,REJECTION_FIRST,283
NQ,vwap_on_j-1,5,1.0,REAL,SAME_BAR_BARRIER_TIE,60
NQ,vwap_on_j-1,5,1.0,REAL,NEITHER_REACHED,7
NQ,vwap_on_j-1,5,1.0,SYNTHETIC,REJECTION_FIRST,392
NQ,vwap_on_j-1,5,1.0,SYNTHETIC,CONTINUATION_FIRST,351
NQ,vwap_on_j-1,5,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,94
NQ,vwap_on_j-1,5,1.0,SYNTHETIC,NEITHER_REACHED,5
NQ,vwap_on_j-1,5,1.5,REAL,CONTINUATION_FIRST,312
NQ,vwap_on_j-1,5,1.5,REAL,REJECTION_FIRST,288
NQ,vwap_on_j-1,5,1.5,REAL,NEITHER_REACHED,41
NQ,vwap_on_j-1,5,1.5,REAL,SAME_BAR_BARRIER_TIE,22
NQ,vwap_on_j-1,5,1.5,SYNTHETIC,REJECTION_FIRST,406
NQ,vwap_on_j-1,5,1.5,SYNTHETIC,CONTINUATION_FIRST,372
NQ,vwap_on_j-1,5,1.5,SYNTHETIC,NEITHER_REACHED,32
NQ,vwap_on_j-1,5,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,32
NQ,vwap_on_j-1,5,2.0,REAL,REJECTION_FIRST,285
NQ,vwap_on_j-1,5,2.0,REAL,CONTINUATION_FIRST,271
NQ,vwap_on_j-1,5,2.0,REAL,NEITHER_REACHED,100
NQ,vwap_on_j-1,5,2.0,REAL,SAME_BAR_BARRIER_TIE,7
NQ,vwap_on_j-1,5,2.0,SYNTHETIC,REJECTION_FIRST,372
NQ,vwap_on_j-1,5,2.0,SYNTHETIC,CONTINUATION_FIRST,353
NQ,vwap_on_j-1,5,2.0,SYNTHETIC,NEITHER_REACHED,106
NQ,vwap_on_j-1,5,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,11
NQ,vwap_on_j-1,10,0.5,REAL,CONTINUATION_FIRST,242
NQ,vwap_on_j-1,10,0.5,REAL,REJECTION_FIRST,227
NQ,vwap_on_j-1,10,0.5,REAL,SAME_BAR_BARRIER_TIE,193
NQ,vwap_on_j-1,10,0.5,REAL,NEITHER_REACHED,1
NQ,vwap_on_j-1,10,0.5,SYNTHETIC,REJECTION_FIRST,319
NQ,vwap_on_j-1,10,0.5,SYNTHETIC,CONTINUATION_FIRST,281
NQ,vwap_on_j-1,10,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,242
NQ,vwap_on_j-1,10,1.0,REAL,CONTINUATION_FIRST,314
NQ,vwap_on_j-1,10,1.0,REAL,REJECTION_FIRST,287
NQ,vwap_on_j-1,10,1.0,REAL,SAME_BAR_BARRIER_TIE,60
NQ,vwap_on_j-1,10,1.0,REAL,NEITHER_REACHED,2
NQ,vwap_on_j-1,10,1.0,SYNTHETIC,REJECTION_FIRST,394
NQ,vwap_on_j-1,10,1.0,SYNTHETIC,CONTINUATION_FIRST,353
NQ,vwap_on_j-1,10,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,94
NQ,vwap_on_j-1,10,1.0,SYNTHETIC,NEITHER_REACHED,1
NQ,vwap_on_j-1,10,1.5,REAL,CONTINUATION_FIRST,328
NQ,vwap_on_j-1,10,1.5,REAL,REJECTION_FIRST,301
NQ,vwap_on_j-1,10,1.5,REAL,SAME_BAR_BARRIER_TIE,22
NQ,vwap_on_j-1,10,1.5,REAL,NEITHER_REACHED,12
NQ,vwap_on_j-1,10,1.5,SYNTHETIC,REJECTION_FIRST,416
NQ,vwap_on_j-1,10,1.5,SYNTHETIC,CONTINUATION_FIRST,385
NQ,vwap_on_j-1,10,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,32
NQ,vwap_on_j-1,10,1.5,SYNTHETIC,NEITHER_REACHED,9
NQ,vwap_on_j-1,10,2.0,REAL,REJECTION_FIRST,309
NQ,vwap_on_j-1,10,2.0,REAL,CONTINUATION_FIRST,306
NQ,vwap_on_j-1,10,2.0,REAL,NEITHER_REACHED,41
NQ,vwap_on_j-1,10,2.0,REAL,SAME_BAR_BARRIER_TIE,7
NQ,vwap_on_j-1,10,2.0,SYNTHETIC,REJECTION_FIRST,404
NQ,vwap_on_j-1,10,2.0,SYNTHETIC,CONTINUATION_FIRST,389
NQ,vwap_on_j-1,10,2.0,SYNTHETIC,NEITHER_REACHED,38
NQ,vwap_on_j-1,10,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,11
NQ,vwap_on_j-1,15,0.5,REAL,CONTINUATION_FIRST,242
NQ,vwap_on_j-1,15,0.5,REAL,REJECTION_FIRST,227
NQ,vwap_on_j-1,15,0.5,REAL,SAME_BAR_BARRIER_TIE,193
NQ,vwap_on_j-1,15,0.5,REAL,NEITHER_REACHED,1
NQ,vwap_on_j-1,15,0.5,SYNTHETIC,REJECTION_FIRST,319
NQ,vwap_on_j-1,15,0.5,SYNTHETIC,CONTINUATION_FIRST,281
NQ,vwap_on_j-1,15,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,242
NQ,vwap_on_j-1,15,1.0,REAL,CONTINUATION_FIRST,315
NQ,vwap_on_j-1,15,1.0,REAL,REJECTION_FIRST,287
NQ,vwap_on_j-1,15,1.0,REAL,SAME_BAR_BARRIER_TIE,60
NQ,vwap_on_j-1,15,1.0,REAL,NEITHER_REACHED,1
NQ,vwap_on_j-1,15,1.0,SYNTHETIC,REJECTION_FIRST,394
NQ,vwap_on_j-1,15,1.0,SYNTHETIC,CONTINUATION_FIRST,353
NQ,vwap_on_j-1,15,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,94
NQ,vwap_on_j-1,15,1.0,SYNTHETIC,NEITHER_REACHED,1
NQ,vwap_on_j-1,15,1.5,REAL,CONTINUATION_FIRST,330
NQ,vwap_on_j-1,15,1.5,REAL,REJECTION_FIRST,305
NQ,vwap_on_j-1,15,1.5,REAL,SAME_BAR_BARRIER_TIE,22
NQ,vwap_on_j-1,15,1.5,REAL,NEITHER_REACHED,6
NQ,vwap_on_j-1,15,1.5,SYNTHETIC,REJECTION_FIRST,422
NQ,vwap_on_j-1,15,1.5,SYNTHETIC,CONTINUATION_FIRST,386
NQ,vwap_on_j-1,15,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,32
NQ,vwap_on_j-1,15,1.5,SYNTHETIC,NEITHER_REACHED,2
NQ,vwap_on_j-1,15,2.0,REAL,REJECTION_FIRST,320
NQ,vwap_on_j-1,15,2.0,REAL,CONTINUATION_FIRST,315
NQ,vwap_on_j-1,15,2.0,REAL,NEITHER_REACHED,21
NQ,vwap_on_j-1,15,2.0,REAL,SAME_BAR_BARRIER_TIE,7
NQ,vwap_on_j-1,15,2.0,SYNTHETIC,REJECTION_FIRST,416
NQ,vwap_on_j-1,15,2.0,SYNTHETIC,CONTINUATION_FIRST,401
NQ,vwap_on_j-1,15,2.0,SYNTHETIC,NEITHER_REACHED,14
NQ,vwap_on_j-1,15,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,11
NQ,vwap_on_j-2,1,0.5,REAL,CONTINUATION_FIRST,173
NQ,vwap_on_j-2,1,0.5,REAL,REJECTION_FIRST,167
NQ,vwap_on_j-2,1,0.5,REAL,SAME_BAR_BARRIER_TIE,136
NQ,vwap_on_j-2,1,0.5,REAL,NEITHER_REACHED,6
NQ,vwap_on_j-2,1,0.5,SYNTHETIC,REJECTION_FIRST,297
NQ,vwap_on_j-2,1,0.5,SYNTHETIC,CONTINUATION_FIRST,289
NQ,vwap_on_j-2,1,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,240
NQ,vwap_on_j-2,1,0.5,SYNTHETIC,NEITHER_REACHED,6
NQ,vwap_on_j-2,1,1.0,REAL,CONTINUATION_FIRST,187
NQ,vwap_on_j-2,1,1.0,REAL,REJECTION_FIRST,181
NQ,vwap_on_j-2,1,1.0,REAL,NEITHER_REACHED,69
NQ,vwap_on_j-2,1,1.0,REAL,SAME_BAR_BARRIER_TIE,45
NQ,vwap_on_j-2,1,1.0,SYNTHETIC,CONTINUATION_FIRST,329
NQ,vwap_on_j-2,1,1.0,SYNTHETIC,REJECTION_FIRST,315
NQ,vwap_on_j-2,1,1.0,SYNTHETIC,NEITHER_REACHED,105
NQ,vwap_on_j-2,1,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,83
NQ,vwap_on_j-2,1,1.5,REAL,NEITHER_REACHED,171
NQ,vwap_on_j-2,1,1.5,REAL,REJECTION_FIRST,150
NQ,vwap_on_j-2,1,1.5,REAL,CONTINUATION_FIRST,148
NQ,vwap_on_j-2,1,1.5,REAL,SAME_BAR_BARRIER_TIE,13
NQ,vwap_on_j-2,1,1.5,SYNTHETIC,NEITHER_REACHED,285
NQ,vwap_on_j-2,1,1.5,SYNTHETIC,CONTINUATION_FIRST,260
NQ,vwap_on_j-2,1,1.5,SYNTHETIC,REJECTION_FIRST,257
NQ,vwap_on_j-2,1,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,30
NQ,vwap_on_j-2,1,2.0,REAL,NEITHER_REACHED,263
NQ,vwap_on_j-2,1,2.0,REAL,REJECTION_FIRST,109
NQ,vwap_on_j-2,1,2.0,REAL,CONTINUATION_FIRST,103
NQ,vwap_on_j-2,1,2.0,REAL,SAME_BAR_BARRIER_TIE,7
NQ,vwap_on_j-2,1,2.0,SYNTHETIC,NEITHER_REACHED,421
NQ,vwap_on_j-2,1,2.0,SYNTHETIC,REJECTION_FIRST,202
NQ,vwap_on_j-2,1,2.0,SYNTHETIC,CONTINUATION_FIRST,198
NQ,vwap_on_j-2,1,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,11
NQ,vwap_on_j-2,3,0.5,REAL,CONTINUATION_FIRST,176
NQ,vwap_on_j-2,3,0.5,REAL,REJECTION_FIRST,169
NQ,vwap_on_j-2,3,0.5,REAL,SAME_BAR_BARRIER_TIE,137
NQ,vwap_on_j-2,3,0.5,SYNTHETIC,REJECTION_FIRST,300
NQ,vwap_on_j-2,3,0.5,SYNTHETIC,CONTINUATION_FIRST,292
NQ,vwap_on_j-2,3,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,240
NQ,vwap_on_j-2,3,1.0,REAL,CONTINUATION_FIRST,213
NQ,vwap_on_j-2,3,1.0,REAL,REJECTION_FIRST,206
NQ,vwap_on_j-2,3,1.0,REAL,SAME_BAR_BARRIER_TIE,49
NQ,vwap_on_j-2,3,1.0,REAL,NEITHER_REACHED,14
NQ,vwap_on_j-2,3,1.0,SYNTHETIC,CONTINUATION_FIRST,375
NQ,vwap_on_j-2,3,1.0,SYNTHETIC,REJECTION_FIRST,360
NQ,vwap_on_j-2,3,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,84
NQ,vwap_on_j-2,3,1.0,SYNTHETIC,NEITHER_REACHED,13
NQ,vwap_on_j-2,3,1.5,REAL,CONTINUATION_FIRST,204
NQ,vwap_on_j-2,3,1.5,REAL,REJECTION_FIRST,198
NQ,vwap_on_j-2,3,1.5,REAL,NEITHER_REACHED,67
NQ,vwap_on_j-2,3,1.5,REAL,SAME_BAR_BARRIER_TIE,13
NQ,vwap_on_j-2,3,1.5,SYNTHETIC,CONTINUATION_FIRST,355
NQ,vwap_on_j-2,3,1.5,SYNTHETIC,REJECTION_FIRST,347
NQ,vwap_on_j-2,3,1.5,SYNTHETIC,NEITHER_REACHED,99
NQ,vwap_on_j-2,3,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,31
NQ,vwap_on_j-2,3,2.0,REAL,CONTINUATION_FIRST,167
NQ,vwap_on_j-2,3,2.0,REAL,REJECTION_FIRST,167
NQ,vwap_on_j-2,3,2.0,REAL,NEITHER_REACHED,141
NQ,vwap_on_j-2,3,2.0,REAL,SAME_BAR_BARRIER_TIE,7
NQ,vwap_on_j-2,3,2.0,SYNTHETIC,CONTINUATION_FIRST,327
NQ,vwap_on_j-2,3,2.0,SYNTHETIC,REJECTION_FIRST,299
NQ,vwap_on_j-2,3,2.0,SYNTHETIC,NEITHER_REACHED,195
NQ,vwap_on_j-2,3,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,11
NQ,vwap_on_j-2,5,0.5,REAL,CONTINUATION_FIRST,176
NQ,vwap_on_j-2,5,0.5,REAL,REJECTION_FIRST,169
NQ,vwap_on_j-2,5,0.5,REAL,SAME_BAR_BARRIER_TIE,137
NQ,vwap_on_j-2,5,0.5,SYNTHETIC,REJECTION_FIRST,300
NQ,vwap_on_j-2,5,0.5,SYNTHETIC,CONTINUATION_FIRST,292
NQ,vwap_on_j-2,5,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,240
NQ,vwap_on_j-2,5,1.0,REAL,CONTINUATION_FIRST,218
NQ,vwap_on_j-2,5,1.0,REAL,REJECTION_FIRST,211
NQ,vwap_on_j-2,5,1.0,REAL,SAME_BAR_BARRIER_TIE,50
NQ,vwap_on_j-2,5,1.0,REAL,NEITHER_REACHED,3
NQ,vwap_on_j-2,5,1.0,SYNTHETIC,CONTINUATION_FIRST,376
