instrument,level_id,horizon,k,n_real,n_synth,status,real_reach_continuation_rate,synth_reach_continuation_rate,real_reach_rejection_rate,synth_reach_rejection_rate
NQ,prior_high,3,2.0,269,792,tested,0.3271375464684015,0.32196969696969696,0.26022304832713755,0.33585858585858586
NQ,prior_high,5,0.5,269,792,tested,0.8252788104089219,0.7651515151515151,0.758364312267658,0.7424242424242424
NQ,prior_high,5,1.0,269,792,tested,0.6765799256505576,0.6527777777777778,0.6505576208178439,0.6212121212121212
NQ,prior_high,5,1.5,269,792,tested,0.5241635687732342,0.5391414141414141,0.483271375464684,0.5176767676767676
NQ,prior_high,5,2.0,269,792,tested,0.41263940520446096,0.42045454545454547,0.3680297397769517,0.4154040404040404
NQ,prior_high,10,0.5,269,792,tested,0.8698884758364313,0.8194444444444444,0.8215613382899628,0.7967171717171717
NQ,prior_high,10,1.0,269,792,tested,0.7472118959107806,0.7222222222222222,0.7397769516728625,0.7070707070707071
NQ,prior_high,10,1.5,269,792,tested,0.6282527881040892,0.63510101010101,0.5985130111524164,0.6111111111111112
NQ,prior_high,10,2.0,269,792,tested,0.550185873605948,0.5189393939393939,0.49814126394052044,0.5303030303030303
NQ,prior_high,15,0.5,269,792,tested,0.8847583643122676,0.8383838383838383,0.8364312267657993,0.8181818181818182
NQ,prior_high,15,1.0,269,792,tested,0.7843866171003717,0.7702020202020202,0.7843866171003717,0.7512626262626263
NQ,prior_high,15,1.5,269,792,tested,0.6728624535315985,0.6906565656565656,0.6654275092936803,0.6641414141414141
NQ,prior_high,15,2.0,269,792,tested,0.587360594795539,0.5820707070707071,0.5464684014869888,0.5871212121212122
NQ,prior_low,1,0.5,213,800,tested,0.704225352112676,0.6375,0.5727699530516432,0.65
NQ,prior_low,1,1.0,213,800,tested,0.596244131455399,0.475,0.36619718309859156,0.48625
NQ,prior_low,1,1.5,213,800,tested,0.4413145539906103,0.335,0.23943661971830985,0.35375
NQ,prior_low,1,2.0,213,800,tested,0.30985915492957744,0.22375,0.15492957746478872,0.26
NQ,prior_low,3,0.5,213,800,tested,0.8356807511737089,0.755,0.676056338028169,0.77125
NQ,prior_low,3,1.0,213,800,tested,0.7464788732394366,0.62125,0.5352112676056338,0.64125
NQ,prior_low,3,1.5,213,800,tested,0.6197183098591549,0.5125,0.40375586854460094,0.52625
NQ,prior_low,3,2.0,213,800,tested,0.5070422535211268,0.4075,0.3051643192488263,0.42875
NQ,prior_low,5,0.5,213,800,tested,0.8732394366197183,0.8,0.7276995305164319,0.81125
NQ,prior_low,5,1.0,213,800,tested,0.7981220657276995,0.68875,0.6291079812206573,0.7025
NQ,prior_low,5,1.5,213,800,tested,0.7136150234741784,0.5775,0.49765258215962443,0.59
NQ,prior_low,5,2.0,213,800,tested,0.6197183098591549,0.5025,0.38967136150234744,0.5
NQ,prior_low,10,0.5,213,800,tested,0.892018779342723,0.84625,0.8075117370892019,0.85125
NQ,prior_low,10,1.0,213,800,tested,0.8356807511737089,0.755,0.7136150234741784,0.77875
NQ,prior_low,10,1.5,213,800,tested,0.755868544600939,0.67125,0.6009389671361502,0.68625
NQ,prior_low,10,2.0,213,800,tested,0.6901408450704225,0.59625,0.5164319248826291,0.595
NQ,prior_low,15,0.5,213,800,tested,0.9107981220657277,0.865,0.8356807511737089,0.88
NQ,prior_low,15,1.0,213,800,tested,0.8544600938967136,0.785,0.7464788732394366,0.81375
NQ,prior_low,15,1.5,213,800,tested,0.7793427230046949,0.71,0.6666666666666666,0.73375
NQ,prior_low,15,2.0,213,800,tested,0.7276995305164319,0.64625,0.596244131455399,0.66
NQ,prior_rth_mid,1,0.5,312,805,tested,0.5608974358974359,0.6074534161490683,0.6634615384615384,0.5900621118012422
NQ,prior_rth_mid,1,1.0,312,805,tested,0.3717948717948718,0.4186335403726708,0.4775641025641026,0.39627329192546584
NQ,prior_rth_mid,1,1.5,312,805,tested,0.24358974358974358,0.26335403726708073,0.3173076923076923,0.2645962732919255
NQ,prior_rth_mid,1,2.0,312,805,tested,0.16666666666666666,0.17267080745341615,0.19230769230769232,0.18509316770186335
NQ,prior_rth_mid,3,0.5,312,805,tested,0.7115384615384616,0.724223602484472,0.7596153846153846,0.6956521739130435
NQ,prior_rth_mid,3,1.0,312,805,tested,0.5544871794871795,0.5614906832298137,0.6378205128205128,0.55527950310559
NQ,prior_rth_mid,3,1.5,312,805,tested,0.42948717948717946,0.4484472049689441,0.46794871794871795,0.43478260869565216
NQ,prior_rth_mid,3,2.0,312,805,tested,0.3108974358974359,0.3204968944099379,0.3557692307692308,0.3316770186335404
NQ,prior_rth_mid,5,0.5,312,805,tested,0.7564102564102564,0.7751552795031056,0.8012820512820513,0.7515527950310559
NQ,prior_rth_mid,5,1.0,312,805,tested,0.6314102564102564,0.6372670807453417,0.7083333333333334,0.6347826086956522
NQ,prior_rth_mid,5,1.5,312,805,tested,0.5128205128205128,0.5341614906832298,0.5769230769230769,0.5304347826086957
NQ,prior_rth_mid,5,2.0,312,805,tested,0.41346153846153844,0.4360248447204969,0.49038461538461536,0.42111801242236024
NQ,prior_rth_mid,10,0.5,312,805,tested,0.8173076923076923,0.8260869565217391,0.8461538461538461,0.7937888198757764
NQ,prior_rth_mid,10,1.0,312,805,tested,0.7147435897435898,0.7217391304347827,0.7756410256410257,0.7080745341614907
NQ,prior_rth_mid,10,1.5,312,805,tested,0.6217948717948718,0.631055900621118,0.6730769230769231,0.6285714285714286
NQ,prior_rth_mid,10,2.0,312,805,tested,0.532051282051282,0.5391304347826087,0.5897435897435898,0.537888198757764
NQ,prior_rth_mid,15,0.5,312,805,tested,0.8493589743589743,0.8546583850931677,0.8782051282051282,0.8198757763975155
NQ,prior_rth_mid,15,1.0,312,805,tested,0.7596153846153846,0.7577639751552795,0.8205128205128205,0.7428571428571429
NQ,prior_rth_mid,15,1.5,312,805,tested,0.6794871794871795,0.6807453416149069,0.7275641025641025,0.675776397515528
NQ,prior_rth_mid,15,2.0,312,805,tested,0.6057692307692307,0.5950310559006211,0.6538461538461539,0.5925465838509317
NQ,prior_rth_vwap,1,0.5,314,816,tested,0.5700636942675159,0.6188725490196079,0.6273885350318471,0.5833333333333334
NQ,prior_rth_vwap,1,1.0,314,816,tested,0.39171974522292996,0.41299019607843135,0.40445859872611467,0.3762254901960784
NQ,prior_rth_vwap,1,1.5,314,816,tested,0.27388535031847133,0.27941176470588236,0.2770700636942675,0.2426470588235294
NQ,prior_rth_vwap,1,2.0,314,816,tested,0.1624203821656051,0.17034313725490197,0.16878980891719744,0.17401960784313725
NQ,prior_rth_vwap,3,0.5,314,816,tested,0.7165605095541401,0.7303921568627451,0.7356687898089171,0.7058823529411765
NQ,prior_rth_vwap,3,1.0,314,816,tested,0.5414012738853503,0.5833333333333334,0.589171974522293,0.5563725490196079
NQ,prior_rth_vwap,3,1.5,314,816,tested,0.4012738853503185,0.44485294117647056,0.4394904458598726,0.4227941176470588
NQ,prior_rth_vwap,3,2.0,314,816,tested,0.3057324840764331,0.3088235294117647,0.3375796178343949,0.31495098039215685
NQ,prior_rth_vwap,5,0.5,314,816,tested,0.7707006369426752,0.7879901960784313,0.7993630573248408,0.758578431372549
NQ,prior_rth_vwap,5,1.0,314,816,tested,0.60828025477707,0.6617647058823529,0.6719745222929936,0.6176470588235294
NQ,prior_rth_vwap,5,1.5,314,816,tested,0.47770700636942676,0.5428921568627451,0.5414012738853503,0.5024509803921569
NQ,prior_rth_vwap,5,2.0,314,816,tested,0.39171974522292996,0.4252450980392157,0.4299363057324841,0.40808823529411764
NQ,prior_rth_vwap,10,0.5,314,816,tested,0.8439490445859873,0.8345588235294118,0.8535031847133758,0.8063725490196079
NQ,prior_rth_vwap,10,1.0,314,816,tested,0.7070063694267515,0.7303921568627451,0.767515923566879,0.6899509803921569
NQ,prior_rth_vwap,10,1.5,314,816,tested,0.5987261146496815,0.6311274509803921,0.6592356687898089,0.6004901960784313
NQ,prior_rth_vwap,10,2.0,314,816,tested,0.5,0.5343137254901961,0.5445859872611465,0.5355392156862745
NQ,prior_rth_vwap,15,0.5,314,816,tested,0.8757961783439491,0.8651960784313726,0.8757961783439491,0.8235294117647058
NQ,prior_rth_vwap,15,1.0,314,816,tested,0.7515923566878981,0.7647058823529411,0.8057324840764332,0.7267156862745098
NQ,prior_rth_vwap,15,1.5,314,816,tested,0.6528662420382165,0.6887254901960784,0.7070063694267515,0.6556372549019608
NQ,prior_rth_vwap,15,2.0,314,816,tested,0.5764331210191083,0.5980392156862745,0.6210191082802548,0.5894607843137255
NQ,q_D_p25,1,0.5,1133,880,tested,0.6195939982347749,0.6045454545454545,0.6672550750220653,0.675
NQ,q_D_p25,1,1.0,1133,880,tested,0.4889673433362754,0.47613636363636364,0.5454545454545454,0.5454545454545454
NQ,q_D_p25,1,1.5,1133,880,tested,0.35481023830538394,0.3613636363636364,0.4298323036187114,0.42045454545454547
NQ,q_D_p25,1,2.0,1133,880,tested,0.25419240953221534,0.26704545454545453,0.3292144748455428,0.3125
NQ,q_D_p25,3,0.5,1133,880,tested,0.7281553398058253,0.7181818181818181,0.7590467784642542,0.7647727272727273
NQ,q_D_p25,3,1.0,1133,880,tested,0.6345984112974404,0.6215909090909091,0.6646072374227714,0.6568181818181819
NQ,q_D_p25,3,1.5,1133,880,tested,0.526919682259488,0.5306818181818181,0.5622241835834069,0.553409090909091
NQ,q_D_p25,3,2.0,1133,880,tested,0.4289496910856134,0.4340909090909091,0.48102383053839365,0.4681818181818182
NQ,q_D_p25,5,0.5,1133,880,tested,0.7714033539276258,0.7670454545454546,0.7908208296557812,0.7977272727272727
NQ,q_D_p25,5,1.0,1133,880,tested,0.6866725507502206,0.6806818181818182,0.7113857016769638,0.7045454545454546
NQ,q_D_p25,5,1.5,1133,880,tested,0.5975286849073257,0.6022727272727273,0.6257722859664607,0.6170454545454546
NQ,q_D_p25,5,2.0,1133,880,tested,0.5145631067961165,0.5147727272727273,0.5428067078552515,0.5318181818181819
NQ,q_D_p25,10,0.5,1133,880,tested,0.8067078552515445,0.803409090909091,0.8384819064430715,0.8386363636363636
NQ,q_D_p25,10,1.0,1133,880,tested,0.7387466902030009,0.7352272727272727,0.7722859664607238,0.7647727272727273
NQ,q_D_p25,10,1.5,1133,880,tested,0.6690203000882613,0.6727272727272727,0.7016769638128861,0.6931818181818182
NQ,q_D_p25,10,2.0,1133,880,tested,0.6072374227714034,0.6068181818181818,0.6372462488967343,0.6238636363636364
NQ,q_D_p25,15,0.5,1133,880,tested,0.8314210061782877,0.8261363636363637,0.8605472197705207,0.8602272727272727
NQ,q_D_p25,15,1.0,1133,880,tested,0.7705207413945278,0.7681818181818182,0.8014121800529568,0.7977272727272727
NQ,q_D_p25,15,1.5,1133,880,tested,0.705207413945278,0.7022727272727273,0.7440423654015887,0.7340909090909091
NQ,q_D_p25,15,2.0,1133,880,tested,0.6504854368932039,0.6454545454545455,0.6796116504854369,0.6738636363636363
NQ,q_D_p75,1,0.5,916,924,tested,0.6375545851528385,0.6222943722943723,0.6724890829694323,0.6623376623376623
NQ,q_D_p75,1,1.0,916,924,tested,0.4781659388646288,0.47943722943722944,0.5141921397379913,0.5021645021645021
NQ,q_D_p75,1,1.5,916,924,tested,0.3471615720524017,0.3430735930735931,0.37445414847161573,0.3625541125541126
NQ,q_D_p75,1,2.0,916,924,tested,0.22816593886462883,0.23593073593073594,0.27838427947598254,0.27164502164502163
NQ,q_D_p75,3,0.5,916,924,tested,0.7620087336244541,0.7608225108225108,0.769650655021834,0.7738095238095238
NQ,q_D_p75,3,1.0,916,924,tested,0.638646288209607,0.6363636363636364,0.6582969432314411,0.658008658008658
NQ,q_D_p75,3,1.5,916,924,tested,0.5305676855895196,0.5367965367965368,0.537117903930131,0.5205627705627706
NQ,q_D_p75,3,2.0,916,924,tested,0.42358078602620086,0.4231601731601732,0.42903930131004364,0.4069264069264069
NQ,q_D_p75,5,0.5,916,924,tested,0.8067685589519651,0.7976190476190477,0.8133187772925764,0.8192640692640693
NQ,q_D_p75,5,1.0,916,924,tested,0.7096069868995634,0.7142857142857143,0.7106986899563319,0.7153679653679653
NQ,q_D_p75,5,1.5,916,924,tested,0.6157205240174672,0.6168831168831169,0.5971615720524017,0.591991341991342
NQ,q_D_p75,5,2.0,916,924,tested,0.5163755458515283,0.5075757575757576,0.5,0.4902597402597403
NQ,q_D_p75,10,0.5,916,924,tested,0.8537117903930131,0.8409090909090909,0.8537117903930131,0.8614718614718615
NQ,q_D_p75,10,1.0,916,924,tested,0.7838427947598253,0.775974025974026,0.769650655021834,0.7781385281385281
NQ,q_D_p75,10,1.5,916,924,tested,0.6975982532751092,0.6958874458874459,0.6866812227074236,0.6764069264069265
NQ,q_D_p75,10,2.0,916,924,tested,0.6124454148471615,0.6006493506493507,0.6004366812227074,0.5941558441558441
NQ,q_D_p75,15,0.5,916,924,tested,0.8853711790393013,0.8636363636363636,0.8820960698689956,0.8885281385281385
NQ,q_D_p75,15,1.0,916,924,tested,0.8165938864628821,0.8073593073593074,0.8078602620087336,0.816017316017316
NQ,q_D_p75,15,1.5,916,924,tested,0.7412663755458515,0.7359307359307359,0.730349344978166,0.7283549783549783
NQ,q_D_p75,15,2.0,916,924,tested,0.6670305676855895,0.658008658008658,0.6582969432314411,0.6590909090909091
NQ,q_D_p90,1,0.5,810,826,tested,0.6444444444444445,0.6404358353510896,0.6703703703703704,0.635593220338983
NQ,q_D_p90,1,1.0,810,826,tested,0.48518518518518516,0.4854721549636804,0.48641975308641977,0.48426150121065376
NQ,q_D_p90,1,1.5,810,826,tested,0.34444444444444444,0.33292978208232443,0.3419753086419753,0.33292978208232443
NQ,q_D_p90,1,2.0,810,826,tested,0.22592592592592592,0.2215496368038741,0.2580246913580247,0.24334140435835352
NQ,q_D_p90,3,0.5,810,826,tested,0.7617283950617284,0.7542372881355932,0.7555555555555555,0.7300242130750605
NQ,q_D_p90,3,1.0,810,826,tested,0.645679012345679,0.6234866828087167,0.6395061728395062,0.6319612590799032
NQ,q_D_p90,3,1.5,810,826,tested,0.5209876543209877,0.5121065375302664,0.5037037037037037,0.513317191283293
NQ,q_D_p90,3,2.0,810,826,tested,0.4111111111111111,0.400726392251816,0.4012345679012346,0.41041162227602906
NQ,q_D_p90,5,0.5,810,826,tested,0.8074074074074075,0.8062953995157385,0.7938271604938272,0.7820823244552058
NQ,q_D_p90,5,1.0,810,826,tested,0.7111111111111111,0.6864406779661016,0.7012345679012346,0.6961259079903148
NQ,q_D_p90,5,1.5,810,826,tested,0.5987654320987654,0.5932203389830508,0.5839506172839506,0.5944309927360775
NQ,q_D_p90,5,2.0,810,826,tested,0.5061728395061729,0.49515738498789347,0.48148148148148145,0.49515738498789347
NQ,q_D_p90,10,0.5,810,826,tested,0.8493827160493828,0.847457627118644,0.8481481481481481,0.837772397094431
NQ,q_D_p90,10,1.0,810,826,tested,0.7679012345679013,0.7481840193704601,0.7666666666666667,0.7530266343825666
NQ,q_D_p90,10,1.5,810,826,tested,0.6814814814814815,0.6731234866828087,0.6580246913580247,0.6767554479418886
NQ,q_D_p90,10,2.0,810,826,tested,0.6012345679012345,0.5907990314769975,0.5740740740740741,0.5920096852300242
NQ,q_D_p90,15,0.5,810,826,tested,0.8740740740740741,0.8777239709443099,0.8703703703703703,0.8680387409200968
NQ,q_D_p90,15,1.0,810,826,tested,0.8037037037037037,0.7941888619854721,0.8135802469135802,0.8050847457627118
NQ,q_D_p90,15,1.5,810,826,tested,0.7308641975308642,0.7227602905569007,0.7234567901234568,0.7397094430992736
NQ,q_D_p90,15,2.0,810,826,tested,0.6506172839506172,0.6513317191283293,0.6370370370370371,0.6501210653753027
NQ,q_D_p95,1,0.5,728,808,tested,0.6497252747252747,0.6373762376237624,0.6497252747252747,0.6522277227722773
NQ,q_D_p95,1,1.0,728,808,tested,0.49862637362637363,0.4900990099009901,0.4642857142857143,0.4801980198019802
NQ,q_D_p95,1,1.5,728,808,tested,0.3516483516483517,0.33292079207920794,0.3269230769230769,0.34034653465346537
NQ,q_D_p95,1,2.0,728,808,tested,0.23214285714285715,0.23514851485148514,0.22802197802197802,0.25495049504950495
NQ,q_D_p95,3,0.5,728,808,tested,0.7747252747252747,0.7599009900990099,0.7472527472527473,0.7512376237623762
NQ,q_D_p95,3,1.0,728,808,tested,0.6524725274725275,0.6485148514851485,0.6112637362637363,0.629950495049505
NQ,q_D_p95,3,1.5,728,808,tested,0.532967032967033,0.5222772277227723,0.5041208791208791,0.5086633663366337
NQ,q_D_p95,3,2.0,728,808,tested,0.42445054945054944,0.41336633663366334,0.385989010989011,0.4183168316831683
NQ,q_D_p95,5,0.5,728,808,tested,0.8173076923076923,0.8081683168316832,0.7884615384615384,0.7957920792079208
NQ,q_D_p95,5,1.0,728,808,tested,0.728021978021978,0.7165841584158416,0.6675824175824175,0.6967821782178217
NQ,q_D_p95,5,1.5,728,808,tested,0.6153846153846154,0.6027227722772277,0.5686813186813187,0.5792079207920792
NQ,q_D_p95,5,2.0,728,808,tested,0.5164835164835165,0.504950495049505,0.4766483516483517,0.4962871287128713
NQ,q_D_p95,10,0.5,728,808,tested,0.853021978021978,0.8551980198019802,0.8434065934065934,0.8391089108910891
NQ,q_D_p95,10,1.0,728,808,tested,0.7884615384615384,0.7834158415841584,0.7472527472527473,0.7673267326732673
NQ,q_D_p95,10,1.5,728,808,tested,0.7087912087912088,0.6856435643564357,0.6620879120879121,0.6707920792079208
NQ,q_D_p95,10,2.0,728,808,tested,0.625,0.6089108910891089,0.5769230769230769,0.5878712871287128
NQ,q_D_p95,15,0.5,728,808,tested,0.8722527472527473,0.8774752475247525,0.8653846153846154,0.8601485148514851
NQ,q_D_p95,15,1.0,728,808,tested,0.8118131868131868,0.8143564356435643,0.7843406593406593,0.7982673267326733
NQ,q_D_p95,15,1.5,728,808,tested,0.7445054945054945,0.7289603960396039,0.7266483516483516,0.7351485148514851
NQ,q_D_p95,15,2.0,728,808,tested,0.6744505494505495,0.6596534653465347,0.6510989010989011,0.655940594059406
NQ,q_U_p25,1,0.5,1139,955,tested,0.6435469710272168,0.6701570680628273,0.5741878841088675,0.574869109947644
NQ,q_U_p25,1,1.0,1139,955,tested,0.5092186128182616,0.4963350785340314,0.4556628621597893,0.4544502617801047
NQ,q_U_p25,1,1.5,1139,955,tested,0.3687445127304653,0.3581151832460733,0.34679543459174716,0.33298429319371725
NQ,q_U_p25,1,2.0,1139,955,tested,0.25636523266022826,0.24712041884816754,0.22651448639157157,0.21675392670157068
NQ,q_U_p25,3,0.5,1139,955,tested,0.7418788410886743,0.7581151832460733,0.6962247585601404,0.694240837696335
NQ,q_U_p25,3,1.0,1139,955,tested,0.6312554872695347,0.6356020942408377,0.6145741878841089,0.6041884816753926
NQ,q_U_p25,3,1.5,1139,955,tested,0.5109745390693591,0.5246073298429319,0.5100965759438104,0.48900523560209425
NQ,q_U_p25,3,2.0,1139,955,tested,0.4100087796312555,0.40209424083769635,0.40122914837576823,0.38219895287958117
NQ,q_U_p25,5,0.5,1139,955,tested,0.7840210711150132,0.8010471204188482,0.7453906935908692,0.7486910994764397
NQ,q_U_p25,5,1.0,1139,955,tested,0.6988586479367866,0.7078534031413612,0.6742756804214223,0.675392670157068
NQ,q_U_p25,5,1.5,1139,955,tested,0.5908691834942933,0.5968586387434555,0.5899912203687445,0.5717277486910994
NQ,q_U_p25,5,2.0,1139,955,tested,0.4916593503072871,0.49947643979057593,0.48463564530289727,0.4743455497382199
NQ,q_U_p25,10,0.5,1139,955,tested,0.8331870061457419,0.8513089005235602,0.7989464442493416,0.7968586387434555
NQ,q_U_p25,10,1.0,1139,955,tested,0.7550482879719052,0.7675392670157068,0.7357330992098332,0.7350785340314137
NQ,q_U_p25,10,1.5,1139,955,tested,0.6654960491659351,0.6795811518324607,0.6646180860403863,0.6607329842931937
NQ,q_U_p25,10,2.0,1139,955,tested,0.5776997366110623,0.5895287958115183,0.57243195785777,0.562303664921466
NQ,q_U_p25,15,0.5,1139,955,tested,0.8560140474100087,0.8743455497382199,0.8165057067603161,0.8146596858638744
NQ,q_U_p25,15,1.0,1139,955,tested,0.7884108867427568,0.8020942408376963,0.7629499561018437,0.762303664921466
NQ,q_U_p25,15,1.5,1139,955,tested,0.7129060579455663,0.7267015706806282,0.694468832309043,0.6921465968586388
NQ,q_U_p25,15,2.0,1139,955,tested,0.6347673397717296,0.6408376963350786,0.6128182616330115,0.6052356020942409
NQ,q_U_p75,1,0.5,940,928,tested,0.6457446808510638,0.6379310344827587,0.5680851063829787,0.5829741379310345
NQ,q_U_p75,1,1.0,940,928,tested,0.4425531914893617,0.44396551724137934,0.39787234042553193,0.37823275862068967
NQ,q_U_p75,1,1.5,940,928,tested,0.28085106382978725,0.28987068965517243,0.2670212765957447,0.25754310344827586
NQ,q_U_p75,1,2.0,940,928,tested,0.1829787234042553,0.19288793103448276,0.19042553191489361,0.1788793103448276
NQ,q_U_p75,3,0.5,940,928,tested,0.7606382978723404,0.7510775862068966,0.7117021276595744,0.709051724137931
NQ,q_U_p75,3,1.0,940,928,tested,0.6042553191489362,0.6077586206896551,0.5648936170212766,0.5581896551724138
NQ,q_U_p75,3,1.5,940,928,tested,0.45,0.45905172413793105,0.4340425531914894,0.4331896551724138
NQ,q_U_p75,3,2.0,940,928,tested,0.33404255319148934,0.34698275862068967,0.3414893617021277,0.3275862068965517
NQ,q_U_p75,5,0.5,940,928,tested,0.801063829787234,0.8060344827586207,0.7595744680851064,0.7640086206896551
NQ,q_U_p75,5,1.0,940,928,tested,0.6776595744680851,0.677801724137931,0.6287234042553191,0.6314655172413793
NQ,q_U_p75,5,1.5,940,928,tested,0.55,0.5517241379310345,0.524468085106383,0.5107758620689655
NQ,q_U_p75,5,2.0,940,928,tested,0.44361702127659575,0.4504310344827586,0.44468085106382976,0.43211206896551724
NQ,q_U_p75,10,0.5,940,928,tested,0.85,0.8545258620689655,0.7978723404255319,0.8060344827586207
NQ,q_U_p75,10,1.0,940,928,tested,0.7457446808510638,0.7553879310344828,0.7031914893617022,0.7058189655172413
NQ,q_U_p75,10,1.5,940,928,tested,0.6297872340425532,0.6390086206896551,0.624468085106383,0.6109913793103449
NQ,q_U_p75,10,2.0,940,928,tested,0.5297872340425532,0.5355603448275862,0.5563829787234043,0.5420258620689655
NQ,q_U_p75,15,0.5,940,928,tested,0.8723404255319149,0.8760775862068966,0.8287234042553191,0.8275862068965517
NQ,q_U_p75,15,1.0,940,928,tested,0.7808510638297872,0.7952586206896551,0.7372340425531915,0.7435344827586207
NQ,q_U_p75,15,1.5,940,928,tested,0.6872340425531915,0.6939655172413793,0.6617021276595745,0.6530172413793104
NQ,q_U_p75,15,2.0,940,928,tested,0.5946808510638298,0.6012931034482759,0.6031914893617021,0.59375
NQ,q_U_p90,1,0.5,812,798,tested,0.6133004926108374,0.5927318295739349,0.5972906403940886,0.5927318295739349
NQ,q_U_p90,1,1.0,812,798,tested,0.4039408866995074,0.40350877192982454,0.39901477832512317,0.37969924812030076
NQ,q_U_p90,1,1.5,812,798,tested,0.25738916256157635,0.2568922305764411,0.270935960591133,0.2669172932330827
NQ,q_U_p90,1,2.0,812,798,tested,0.1687192118226601,0.18671679197994986,0.1810344827586207,0.18671679197994986
NQ,q_U_p90,3,0.5,812,798,tested,0.7376847290640394,0.7268170426065163,0.6995073891625616,0.7142857142857143
NQ,q_U_p90,3,1.0,812,798,tested,0.5726600985221675,0.5739348370927319,0.5467980295566502,0.5426065162907269
NQ,q_U_p90,3,1.5,812,798,tested,0.42857142857142855,0.41854636591478694,0.437192118226601,0.424812030075188
NQ,q_U_p90,3,2.0,812,798,tested,0.31527093596059114,0.3233082706766917,0.3411330049261084,0.3433583959899749
NQ,q_U_p90,5,0.5,812,798,tested,0.7906403940886699,0.7869674185463659,0.7635467980295566,0.7606516290726817
NQ,q_U_p90,5,1.0,812,798,tested,0.6564039408866995,0.6578947368421053,0.6145320197044335,0.6115288220551378
NQ,q_U_p90,5,1.5,812,798,tested,0.5270935960591133,0.5275689223057645,0.5110837438423645,0.49624060150375937
NQ,q_U_p90,5,2.0,812,798,tested,0.41379310344827586,0.41353383458646614,0.41379310344827586,0.40852130325814534
NQ,q_U_p90,10,0.5,812,798,tested,0.8399014778325123,0.843358395989975,0.8152709359605911,0.8107769423558897
NQ,q_U_p90,10,1.0,812,798,tested,0.7426108374384236,0.7443609022556391,0.7007389162561576,0.6879699248120301
NQ,q_U_p90,10,1.5,812,798,tested,0.6293103448275862,0.631578947368421,0.6096059113300493,0.6052631578947368
NQ,q_U_p90,10,2.0,812,798,tested,0.5344827586206896,0.5288220551378446,0.5443349753694581,0.5350877192982456
NQ,q_U_p90,15,0.5,812,798,tested,0.8719211822660099,0.8721804511278195,0.8312807881773399,0.8270676691729323
NQ,q_U_p90,15,1.0,812,798,tested,0.7820197044334976,0.7819548872180451,0.7339901477832512,0.7218045112781954
NQ,q_U_p90,15,1.5,812,798,tested,0.6847290640394089,0.6829573934837093,0.6564039408866995,0.6466165413533834
NQ,q_U_p90,15,2.0,812,798,tested,0.6022167487684729,0.5927318295739349,0.5960591133004927,0.5827067669172933
NQ,q_U_p95,1,0.5,731,778,tested,0.6032831737346102,0.622107969151671,0.5649794801641587,0.5655526992287918
NQ,q_U_p95,1,1.0,731,778,tested,0.41450068399452805,0.4138817480719794,0.39398084815321477,0.39203084832904883
NQ,q_U_p95,1,1.5,731,778,tested,0.2476060191518468,0.26735218508997427,0.265389876880985,0.2570694087403599
NQ,q_U_p95,1,2.0,731,778,tested,0.1573187414500684,0.18251928020565553,0.1518467852257182,0.15038560411311053
NQ,q_U_p95,3,0.5,731,778,tested,0.7387140902872777,0.7532133676092545,0.6935704514363885,0.6709511568123393
NQ,q_U_p95,3,1.0,731,778,tested,0.5937072503419972,0.583547557840617,0.5170998632010944,0.5308483290488432
NQ,q_U_p95,3,1.5,731,778,tested,0.44049247606019154,0.43573264781491,0.4131326949384405,0.41002570694087404
NQ,q_U_p95,3,2.0,731,778,tested,0.29001367989056087,0.3110539845758355,0.3119015047879617,0.32005141388174807
NQ,q_U_p95,5,0.5,731,778,tested,0.7961696306429549,0.8046272493573264,0.7414500683994528,0.7197943444730077
NQ,q_U_p95,5,1.0,731,778,tested,0.6689466484268126,0.6658097686375322,0.5937072503419972,0.6041131105398457
NQ,q_U_p95,5,1.5,731,778,tested,0.5239398084815321,0.532133676092545,0.49247606019151846,0.4987146529562982
NQ,q_U_p95,5,2.0,731,778,tested,0.399452804377565,0.4203084832904884,0.39261285909712723,0.40102827763496146
NQ,q_U_p95,10,0.5,731,778,tested,0.8522571819425444,0.8534704370179949,0.7948016415868673,0.7827763496143959
NQ,q_U_p95,10,1.0,731,778,tested,0.7387140902872777,0.7326478149100257,0.6867305061559508,0.6863753213367609
NQ,q_U_p95,10,1.5,731,778,tested,0.6361149110807114,0.62853470437018,0.5964432284541724,0.5938303341902313
NQ,q_U_p95,10,2.0,731,778,tested,0.5225718194254446,0.5359897172236504,0.5047879616963065,0.5141388174807198
NQ,q_U_p95,15,0.5,731,778,tested,0.8809849521203831,0.8817480719794345,0.8207934336525308,0.8097686375321337
NQ,q_U_p95,15,1.0,731,778,tested,0.7838577291381669,0.7802056555269923,0.7236662106703147,0.7210796915167095
NQ,q_U_p95,15,1.5,731,778,tested,0.6949384404924761,0.6850899742930592,0.6415868673050615,0.6465295629820051
NQ,q_U_p95,15,2.0,731,778,tested,0.5964432284541724,0.615681233933162,0.5622435020519836,0.5719794344473008
NQ,vwap_on_j+0,1,0.5,748,897,tested,0.6283422459893048,0.6276477146042363,0.6310160427807486,0.5953177257525084
NQ,vwap_on_j+0,1,1.0,748,897,tested,0.45187165775401067,0.4492753623188406,0.4344919786096257,0.4158305462653289
